model,strategy,training_size,coverage,set_size,acc,duration
RF,lac_split,380,0.9154,1.6992,0.7528,0.31299999996554106
RF,lac_split,381,0.9106,1.4974,0.7898,0.3440000000409782
RF,lac_split,382,0.9336,1.883,0.7452,0.31200000003445894
RF,lac_split,383,0.9398,1.811,0.7802,0.375
RF,lac_split,384,0.905,1.4948,0.772,0.3910000000614673
RF,lac_split,385,0.9098,1.6672,0.7518,0.3440000000409782
RF,lac_split,386,0.938,1.7066,0.7856,0.35900000005494803
RF,lac_split,387,0.9212,1.7656,0.7454,0.2969999999040738
RF,lac_split,388,0.9652,2.3058,0.7482,0.3280000000959262
RF,lac_split,389,0.9278,1.7082,0.7822,0.3279999999795109
RF,lac_split,390,0.9554,1.9124,0.799,0.2970000000204891
RF,lac_split,391,0.9138,1.6556,0.7726,0.31200000003445894
RF,lac_split,392,0.9224,1.536,0.7976,0.3279999999795109
RF,lac_split,393,0.8898,1.5412,0.7568,0.3279999999795109
RF,lac_split,394,0.933,1.8118,0.7648,0.3589999999385327
RF,lac_split,395,0.9478,1.9436,0.7712,0.35999999998603016
RF,lac_split,396,0.9154,1.6078,0.782,0.3279999999795109
RF,lac_split,397,0.9286,1.6676,0.7858,0.31299999996554106
RF,lac_split,398,0.9482,1.877,0.7866,0.3279999999795109
RF,lac_split,399,0.9404,1.807,0.7732,0.31200000003445894
RF,lac_split,400,0.9226,1.618,0.784,0.31299999996554106
RF,lac_split,401,0.9476,2.0176,0.7718,0.3279999999795109
RF,lac_split,402,0.9448,1.9232,0.7696,0.3279999999795109
RF,lac_split,403,0.8784,1.3364,0.7846,0.31299999996554106
RF,lac_split,404,0.882,1.2574,0.8048,0.31200000003445894
RF,lac_split,405,0.945,2.0474,0.7352,0.3119999999180436
RF,lac_split,406,0.8866,1.4118,0.7766,0.2970000000204891
RF,lac_split,407,0.953,2.0428,0.7634,0.3279999999795109
RF,lac_split,408,0.9242,1.641,0.7828,0.3130000000819564
RF,lac_split,409,0.8926,1.4794,0.755,0.3279999999795109
RF,lac_split,410,0.9218,1.5528,0.7902,0.31299999996554106
RF,lac_split,411,0.9364,1.7856,0.7848,0.3279999999795109
RF,lac_split,412,0.9226,1.7084,0.7712,0.34399999992456287
RF,lac_split,413,0.8284,1.1762,0.7724,0.3279999999795109
RF,lac_split,414,0.881,1.432,0.7774,0.3440000000409782
RF,lac_split,415,0.9382,1.6816,0.7962,0.3279999999795109
RF,lac_split,416,0.9116,1.5656,0.7762,0.3279999999795109
RF,lac_split,417,0.9144,1.569,0.7856,0.3440000000409782
RF,lac_split,418,0.9494,1.779,0.7818,0.3279999999795109
RF,lac_split,419,0.9034,1.4888,0.7864,0.35900000005494803
RF,lac_split,420,0.9334,1.6046,0.7998,0.3589999999385327
RF,lac_split,421,0.9444,2.0166,0.7712,0.3589999999385327
RF,lac_split,422,0.9606,2.2366,0.7708,0.34399999992456287
RF,lac_split,423,0.9346,1.6692,0.7922,0.3280000000959262
RF,lac_split,424,0.9092,1.565,0.7702,0.35900000005494803
RF,lac_split,425,0.9098,1.5542,0.7804,0.3440000000409782
RF,lac_split,426,0.963,2.0712,0.785,0.3279999999795109
RF,lac_split,427,0.8948,1.3748,0.7914,0.34399999992456287
RF,lac_split,428,0.9132,1.574,0.7722,0.3440000000409782
RF,lac_split,429,0.9142,1.5106,0.7896,0.3440000000409782
RF,lac_split,430,0.935,1.7508,0.772,0.375
RF,lac_split,431,0.9602,1.9382,0.7814,0.3589999999385327
RF,lac_split,432,0.9292,1.6264,0.7878,0.39099999994505197
RF,lac_split,433,0.9242,1.4932,0.811,0.35999999998603016
RF,lac_split,434,0.9182,1.5804,0.776,0.34299999999348074
RF,lac_split,435,0.9528,1.8512,0.797,0.3119999999180436
RF,lac_split,436,0.9264,1.6804,0.783,0.31299999996554106
RF,lac_split,437,0.881,1.338,0.7928,0.3279999999795109
RF,lac_split,438,0.9132,1.5372,0.773,0.34299999999348074
RF,lac_split,439,0.8708,1.402,0.7626,0.32900000002700835
RF,lac_split,440,0.9358,1.6684,0.7956,0.3279999999795109
RF,lac_split,441,0.8784,1.2522,0.806,0.34299999999348074
RF,lac_split,442,0.8872,1.3742,0.7902,0.32900000002700835
RF,lac_split,443,0.8468,1.1644,0.7962,0.34299999999348074
RF,lac_split,444,0.9172,1.4718,0.7972,0.3279999999795109
