model,strategy,training_size,coverage,set_size,acc,duration
RF,lac_split,72,0.8864,2.2866,0.6286,0.125
RF,lac_split,73,0.8454,2.3786,0.5574,0.14000000001396984
RF,lac_split,74,0.8814,2.3814,0.5896,0.1410000000614673
RF,lac_split,75,0.9228,2.6462,0.6178,0.14000000001396984
RF,lac_split,76,0.952,3.6572,0.5758,0.125
RF,lac_split,77,0.9804,3.946,0.636,0.10900000005494803
RF,lac_split,78,0.9906,4.4688,0.5714,0.125
RF,lac_split,79,0.998,4.832,0.6294,0.10999999998603016
RF,lac_split,80,0.9368,3.1118,0.5982,0.1410000000614673
RF,lac_split,81,0.9746,3.727,0.6122,0.125
RF,lac_split,82,0.9844,4.051,0.5686,0.125
RF,lac_split,83,0.9586,3.2562,0.614,0.15700000000651926
RF,lac_split,84,0.9246,2.6842,0.621,0.1410000000614673
RF,lac_split,85,0.9996,4.9484,0.6206,0.125
RF,lac_split,86,0.9456,3.0658,0.6178,0.125
RF,lac_split,87,0.9998,4.9254,0.6138,0.125
RF,lac_split,88,0.9938,4.45,0.5944,0.14000000001396984
RF,lac_split,89,0.9838,4.0758,0.6174,0.14099999994505197
RF,lac_split,90,0.9438,3.073,0.6474,0.125
RF,lac_split,91,0.8742,2.0138,0.6638,0.14000000001396984
RF,lac_split,92,0.957,3.3712,0.5942,0.14099999994505197
RF,lac_split,93,0.934,2.504,0.6592,0.125
RF,lac_split,94,0.9634,3.4132,0.5972,0.14000000001396984
RF,lac_split,95,0.9874,4.1932,0.6108,0.14099999994505197
RF,lac_split,96,0.9466,2.9074,0.6366,0.14000000001396984
RF,lac_split,97,0.8578,1.8064,0.666,0.15700000000651926
RF,lac_split,98,0.856,1.9624,0.6278,0.125
RF,lac_split,99,0.8802,2.0006,0.6516,0.14000000001396984
RF,lac_split,100,0.8922,2.4758,0.6116,0.15600000007543713
RF,lac_split,101,0.7928,1.5222,0.6408,0.15600000007543713
RF,lac_split,102,0.894,2.1222,0.6462,0.14000000001396984
RF,lac_split,103,0.9838,3.7882,0.6566,0.15600000007543713
RF,lac_split,104,0.9072,2.3262,0.664,0.15600000007543713
RF,lac_split,105,0.953,3.0256,0.6374,0.15700000000651926
RF,lac_split,106,0.9812,3.5124,0.6518,0.14099999994505197
RF,lac_split,107,0.9164,2.5688,0.6196,0.14099999994505197
RF,lac_split,108,0.9586,3.2532,0.6518,0.15700000000651926
RF,lac_split,109,0.96,3.432,0.6456,0.15700000000651926
RF,lac_split,110,0.6488,1.0276,0.6448,0.1559999999590218
RF,lac_split,111,0.8792,2.082,0.6172,0.1559999999590218
RF,lac_split,112,0.9616,3.135,0.6628,0.1559999999590218
RF,lac_split,113,0.9372,2.6444,0.6616,0.1559999999590218
RF,lac_split,114,0.9062,2.3354,0.652,0.1559999999590218
RF,lac_split,115,0.9266,3.104,0.6008,0.14000000001396984
RF,lac_split,116,0.9702,3.2208,0.6626,0.18700000003445894
RF,lac_split,117,0.9722,3.1516,0.6796,0.15600000007543713
RF,lac_split,118,0.9482,2.7342,0.6676,0.1720000000204891
RF,lac_split,119,0.8864,2.0036,0.6688,0.15700000000651926
RF,lac_split,120,0.9672,3.0448,0.653,0.15700000000651926
RF,lac_split,121,0.9626,2.9832,0.6652,0.14000000001396984
RF,lac_split,122,0.8002,1.454,0.6722,0.15600000007543713
RF,lac_split,123,0.9736,3.2744,0.6608,0.15600000007543713
RF,lac_split,124,0.9216,2.6356,0.6276,0.15600000007543713
RF,lac_split,125,0.974,3.178,0.6866,0.15600000007543713
RF,lac_split,126,0.9964,4.2886,0.6732,0.15600000007543713
RF,lac_split,127,0.8406,1.6404,0.6912,0.15700000000651926
RF,lac_split,128,0.9606,3.1606,0.6518,0.15700000000651926
RF,lac_split,129,0.966,2.906,0.6598,0.15700000000651926
RF,lac_split,130,0.9792,3.3642,0.6824,0.1559999999590218
RF,lac_split,131,0.8972,2.15,0.6528,0.17099999997299165
RF,lac_split,132,0.9594,3.0684,0.6564,0.18700000003445894
RF,lac_split,133,0.9768,3.328,0.6626,0.14099999994505197
RF,lac_split,134,0.906,2.486,0.6156,0.1720000000204891
RF,lac_split,135,0.873,1.8296,0.7046,0.1720000000204891
RF,lac_split,136,0.9578,2.8988,0.6568,0.1720000000204891
RF,lac_split,137,0.923,2.1898,0.6934,0.15700000000651926
RF,lac_split,138,0.9248,2.1602,0.699,0.1559999999590218
RF,lac_split,139,0.9414,2.6194,0.6706,0.17199999990407377
RF,lac_split,140,0.8786,1.8862,0.677,0.17099999997299165
RF,lac_split,141,0.9754,3.3506,0.6976,0.1720000000204891
RF,lac_split,142,0.983,3.6898,0.6794,0.15700000000651926
RF,lac_split,143,0.9974,4.586,0.6736,0.1720000000204891
RF,lac_split,144,0.9446,2.5882,0.6816,0.1720000000204891
RF,lac_split,145,0.9708,3.1542,0.6714,0.17099999997299165
RF,lac_split,146,0.9594,2.9802,0.6848,0.15600000007543713
RF,lac_split,147,0.8792,1.8512,0.6874,0.1720000000204891
RF,lac_split,148,0.9076,2.0824,0.7024,0.1720000000204891
RF,lac_split,149,0.8976,2.1048,0.6742,0.18799999996554106
RF,lac_split,150,0.9062,2.0794,0.6974,0.1559999999590218
RF,lac_split,151,0.9718,2.949,0.6916,0.15700000000651926
RF,lac_split,152,0.897,2.1876,0.672,0.1720000000204891
RF,lac_split,153,0.9104,2.2792,0.6812,0.1720000000204891
RF,lac_split,154,0.9404,2.3782,0.7102,0.1559999999590218
RF,lac_split,155,0.9844,3.2094,0.6944,0.18700000003445894
RF,lac_split,156,0.9016,1.8542,0.7148,0.18700000003445894
RF,lac_split,157,0.8596,1.6022,0.7002,0.17099999997299165
RF,lac_split,158,0.9658,2.967,0.6914,0.1720000000204891
RF,lac_split,159,0.9174,2.3362,0.6764,0.1720000000204891
RF,lac_split,160,0.946,2.7654,0.6872,0.18799999996554106
RF,lac_split,161,0.9768,2.8008,0.7126,0.17199999990407377
RF,lac_split,162,0.9592,2.8578,0.6978,0.1720000000204891
RF,lac_split,163,0.9446,2.4568,0.687,0.1720000000204891
RF,lac_split,164,0.9238,2.1224,0.712,0.18700000003445894
RF,lac_split,165,0.9496,2.614,0.687,0.17099999997299165
RF,lac_split,166,0.8798,2.0596,0.6298,0.1720000000204891
RF,lac_split,167,0.9582,2.5562,0.7036,0.1720000000204891
RF,lac_split,168,0.9192,2.3318,0.6776,0.18799999996554106
RF,lac_split,169,0.8982,1.973,0.6906,0.1720000000204891
RF,lac_split,170,0.9266,2.1316,0.6964,0.1880000000819564
RF,lac_split,171,0.9674,2.7674,0.696,0.18799999996554106
RF,lac_split,172,0.9362,2.1764,0.721,0.18700000003445894
RF,lac_split,173,0.8592,1.5806,0.7242,0.2029999999795109
RF,lac_split,174,0.9314,1.986,0.7322,0.1720000000204891
RF,lac_split,175,0.9662,2.5786,0.7076,0.18700000003445894
RF,lac_split,176,0.934,2.4436,0.6724,0.2029999999795109
RF,lac_split,177,0.9378,2.603,0.6762,0.18799999996554106
RF,lac_split,178,0.878,1.8556,0.6902,0.1869999999180436
RF,lac_split,179,0.8564,1.782,0.66,0.1720000000204891
RF,lac_split,180,0.972,2.824,0.7148,0.18799999996554106
RF,lac_split,181,0.9758,3.2316,0.72,0.1869999999180436
RF,lac_split,182,0.8724,1.8758,0.6784,0.18799999996554106
RF,lac_split,183,0.8834,1.941,0.6844,0.1880000000819564
RF,lac_split,184,0.9528,2.7766,0.6984,0.18799999996554106
RF,lac_split,185,0.9114,2.0006,0.7034,0.1720000000204891
RF,lac_split,186,0.94,2.259,0.716,0.1720000000204891
RF,lac_split,187,0.9158,1.9742,0.7112,0.18799999996554106
RF,lac_split,188,0.8826,1.9282,0.6812,0.18799999996554106
RF,lac_split,189,0.9388,2.0762,0.7346,0.18799999996554106
RF,lac_split,190,0.936,2.2548,0.7242,0.1869999999180436
RF,lac_split,191,0.9762,3.0278,0.7164,0.18799999996554106
RF,lac_split,192,0.9882,3.4758,0.6772,0.2029999999795109
RF,lac_split,193,0.9172,2.023,0.7114,0.2029999999795109
RF,lac_split,194,0.9366,2.275,0.7098,0.20300000009592623
RF,lac_split,195,0.9782,3.0598,0.694,0.1720000000204891
RF,lac_split,196,0.9338,2.5044,0.6714,0.1720000000204891
RF,lac_split,197,0.924,2.0304,0.7204,0.20400000002700835
RF,lac_split,198,0.8976,1.7736,0.732,0.1869999999180436
RF,lac_split,199,0.9856,3.2568,0.7232,0.20300000009592623
RF,lac_split,200,0.8896,1.6636,0.7326,0.18799999996554106
RF,lac_split,201,0.9222,2.149,0.7036,0.2029999999795109
RF,lac_split,202,0.8806,1.7784,0.7036,0.2029999999795109
RF,lac_split,203,0.8328,1.4732,0.7102,0.18700000003445894
RF,lac_split,204,0.9354,2.3066,0.6908,0.1880000000819564
RF,lac_split,205,0.897,1.8952,0.7042,0.18799999996554106
RF,lac_split,206,0.8296,1.3708,0.726,0.2029999999795109
RF,lac_split,207,0.9632,2.6262,0.7182,0.18700000003445894
RF,lac_split,208,0.9338,2.0792,0.7174,0.2029999999795109
RF,lac_split,209,0.9508,2.3084,0.7262,0.18799999996554106
RF,lac_split,210,0.916,1.8858,0.7408,0.18700000003445894
RF,lac_split,211,0.8516,1.5572,0.718,0.20400000002700835
RF,lac_split,212,0.9522,2.4306,0.7124,0.2029999999795109
RF,lac_split,213,0.9112,2.1378,0.6892,0.20400000002700835
RF,lac_split,214,0.8876,1.647,0.7266,0.1869999999180436
RF,lac_split,215,0.905,1.9248,0.7086,0.1880000000819564
RF,lac_split,216,0.9256,2.08,0.7052,0.1869999999180436
RF,lac_split,217,0.8284,1.3228,0.7396,0.18700000003445894
RF,lac_split,218,0.93,2.3258,0.698,0.2029999999795109
RF,lac_split,219,0.9124,1.9922,0.7184,0.18799999996554106
RF,lac_split,220,0.8346,1.39,0.7242,0.2029999999795109
RF,lac_split,221,0.9322,1.9862,0.7492,0.18799999996554106
RF,lac_split,222,0.941,2.147,0.724,0.21799999999348074
RF,lac_split,223,0.9148,1.9746,0.707,0.2190000000409782
RF,lac_split,224,0.9896,3.9138,0.7044,0.2029999999795109
RF,lac_split,225,0.9388,2.0326,0.7506,0.2029999999795109
RF,lac_split,226,0.9314,2.0856,0.7522,0.2190000000409782
RF,lac_split,227,0.8896,1.7288,0.7312,0.2029999999795109
RF,lac_split,228,0.9122,1.8254,0.7376,0.2190000000409782
RF,lac_split,229,0.853,1.3154,0.7626,0.23499999998603016
RF,lac_split,230,0.9558,2.4656,0.7226,0.21799999999348074
RF,lac_split,231,0.9022,1.5468,0.762,0.23400000005494803
RF,lac_split,232,0.9262,1.9854,0.7308,0.23499999998603016
RF,lac_split,233,0.9522,2.4616,0.7064,0.26599999994505197
RF,lac_split,234,0.9376,2.118,0.7236,0.23400000005494803
RF,lac_split,235,0.945,2.1772,0.738,0.23400000005494803
RF,lac_split,236,0.8964,1.7464,0.7306,0.25
RF,lac_split,237,0.9272,1.8958,0.754,0.23400000005494803
RF,lac_split,238,0.9308,2.0124,0.7338,0.23499999998603016
RF,lac_split,239,0.9134,1.8224,0.742,0.25
RF,lac_split,240,0.926,1.8962,0.7342,0.23400000005494803
RF,lac_split,241,0.8948,1.609,0.7464,0.23499999998603016
RF,lac_split,242,0.9236,1.9626,0.731,0.23400000005494803
RF,lac_split,243,0.9342,2.195,0.7156,0.2339999999385327
RF,lac_split,244,0.968,2.4508,0.7554,0.23499999998603016
RF,lac_split,245,0.9044,1.7172,0.7458,0.25
RF,lac_split,246,0.9398,2.1808,0.7164,0.2809999999590218
RF,lac_split,247,0.911,1.8206,0.7404,0.2660000000614673
RF,lac_split,248,0.9024,1.8418,0.7244,0.25
RF,lac_split,249,0.9314,2.0796,0.7312,0.25
RF,lac_split,250,0.8976,1.7436,0.7262,0.23400000005494803
RF,lac_split,251,0.8924,1.6368,0.7378,0.2190000000409782
RF,lac_split,252,0.8812,1.5904,0.738,0.21899999992456287
RF,lac_split,253,0.8668,1.4472,0.7444,0.2339999999385327
RF,lac_split,254,0.9576,2.2058,0.7504,0.2190000000409782
RF,lac_split,255,0.8852,1.5814,0.7386,0.23400000005494803
RF,lac_split,256,0.9222,1.749,0.7536,0.2190000000409782
RF,lac_split,257,0.9554,2.2954,0.738,0.21899999992456287
RF,lac_split,258,0.9584,2.305,0.7562,0.2190000000409782
RF,lac_split,259,0.956,2.2756,0.7322,0.21799999999348074
RF,lac_split,260,0.8872,1.539,0.7422,0.23400000005494803
RF,lac_split,261,0.9124,1.9806,0.7226,0.2339999999385327
RF,lac_split,262,0.9288,1.957,0.7598,0.23400000005494803
RF,lac_split,263,0.9646,2.7186,0.7526,0.2190000000409782
RF,lac_split,264,0.8896,1.5988,0.7438,0.23499999998603016
RF,lac_split,265,0.9534,2.0562,0.7572,0.23400000005494803
RF,lac_split,266,0.9284,2.0132,0.7316,0.2339999999385327
RF,lac_split,267,0.9188,1.8324,0.7462,0.2190000000409782
RF,lac_split,268,0.9186,1.9526,0.728,0.23400000005494803
RF,lac_split,269,0.8986,1.7774,0.7312,0.25
RF,lac_split,270,0.9232,2.0428,0.719,0.2339999999385327
RF,lac_split,271,0.9368,1.8946,0.7628,0.23400000005494803
RF,lac_split,272,0.9392,2.0224,0.7588,0.25
RF,lac_split,273,0.8812,1.5072,0.7592,0.23499999998603016
RF,lac_split,274,0.9466,2.1482,0.7242,0.25
RF,lac_split,275,0.906,1.7272,0.7304,0.23400000005494803
RF,lac_split,276,0.9496,2.1092,0.7502,0.25
RF,lac_split,277,0.914,1.7902,0.743,0.25
RF,lac_split,278,0.9468,2.1368,0.7412,0.25
RF,lac_split,279,0.9116,1.7864,0.7348,0.25
RF,lac_split,280,0.9276,1.7898,0.7562,0.23400000005494803
RF,lac_split,281,0.937,1.8692,0.77,0.25
RF,lac_split,282,0.9376,2.0968,0.7316,0.25
RF,lac_split,283,0.9126,1.7942,0.7584,0.25
RF,lac_split,284,0.881,1.6098,0.7346,0.26599999994505197
RF,lac_split,285,0.9114,1.7018,0.7426,0.25
RF,lac_split,286,0.9476,2.195,0.7338,0.25
RF,lac_split,287,0.961,2.4112,0.7252,0.25
RF,lac_split,288,0.9518,2.1142,0.7714,0.25
RF,lac_split,289,0.8704,1.4832,0.7412,0.26599999994505197
RF,lac_split,290,0.912,1.5862,0.7694,0.25
RF,lac_split,291,0.9512,2.4494,0.7234,0.25
RF,lac_split,292,0.8564,1.292,0.7614,0.25
RF,lac_split,293,0.9268,1.8622,0.748,0.26500000001396984
RF,lac_split,294,0.9498,2.293,0.7274,0.25
RF,lac_split,295,0.9534,2.2354,0.744,0.25
RF,lac_split,296,0.9658,2.2808,0.7664,0.25
RF,lac_split,297,0.8874,1.4072,0.7852,0.25
RF,lac_split,298,0.94,2.0312,0.7602,0.25
RF,lac_split,299,0.937,1.905,0.7524,0.26500000001396984
RF,lac_split,300,0.926,1.7282,0.7662,0.26500000001396984
RF,lac_split,301,0.9096,1.6242,0.7628,0.25
RF,lac_split,302,0.9056,1.582,0.76,0.25
RF,lac_split,303,0.9036,1.467,0.785,0.25
RF,lac_split,304,0.7992,1.2296,0.7302,0.23499999998603016
RF,lac_split,305,0.8936,1.524,0.7674,0.25
RF,lac_split,306,0.902,1.5832,0.7574,0.26599999994505197
RF,lac_split,307,0.9072,1.5932,0.7756,0.25
RF,lac_split,308,0.86,1.3514,0.762,0.26599999994505197
RF,lac_split,309,0.9158,1.7114,0.7634,0.26599999994505197
RF,lac_split,310,0.9104,1.7222,0.7588,0.25
RF,lac_split,311,0.8686,1.5546,0.7304,0.26500000001396984
RF,lac_split,312,0.8826,1.4714,0.746,0.25
RF,lac_split,313,0.9028,1.5432,0.7698,0.26500000001396984
RF,lac_split,314,0.9146,1.7118,0.7558,0.25
RF,lac_split,315,0.9368,1.8564,0.7492,0.23400000005494803
RF,lac_split,316,0.8744,1.4318,0.7572,0.26599999994505197
RF,lac_split,317,0.9242,1.7632,0.76,0.25
RF,lac_split,318,0.9786,2.871,0.7376,0.25
RF,lac_split,319,0.9194,1.6862,0.7692,0.25
RF,lac_split,320,0.8794,1.5038,0.7412,0.26599999994505197
RF,lac_split,321,0.8952,1.5656,0.744,0.26599999994505197
RF,lac_split,322,0.9078,1.5706,0.7732,0.26599999994505197
RF,lac_split,323,0.9284,1.8678,0.7524,0.25
RF,lac_split,324,0.9274,1.6826,0.7792,0.25
RF,lac_split,325,0.8676,1.3316,0.7662,0.26500000001396984
RF,lac_split,326,0.9062,1.5288,0.7898,0.28100000007543713
RF,lac_split,327,0.951,2.1608,0.7392,0.26599999994505197
RF,lac_split,328,0.8818,1.5492,0.7412,0.26599999994505197
RF,lac_split,329,0.8848,1.4338,0.7618,0.2809999999590218
RF,lac_split,330,0.9234,1.7728,0.7612,0.26500000001396984
RF,lac_split,331,0.8872,1.5118,0.7622,0.2660000000614673
RF,lac_split,332,0.9076,1.6578,0.7444,0.2660000000614673
RF,lac_split,333,0.9592,2.0832,0.775,0.2660000000614673
RF,lac_split,334,0.9202,1.617,0.7808,0.26599999994505197
RF,lac_split,335,0.891,1.4976,0.7574,0.26599999994505197
RF,lac_split,336,0.9432,2.0932,0.7474,0.26599999994505197
RF,lac_split,337,0.9084,1.6882,0.7546,0.26500000001396984
RF,lac_split,338,0.9058,1.4632,0.7928,0.26500000001396984
RF,lac_split,339,0.903,1.614,0.7624,0.2660000000614673
RF,lac_split,340,0.8934,1.529,0.7638,0.26599999994505197
RF,lac_split,341,0.9482,1.927,0.7728,0.26500000001396984
RF,lac_split,342,0.916,1.6052,0.7704,0.2660000000614673
RF,lac_split,343,0.9206,1.7714,0.7648,0.2660000000614673
RF,lac_split,344,0.8384,1.3152,0.7444,0.2809999999590218
RF,lac_split,345,0.9492,1.892,0.7694,0.2809999999590218
RF,lac_split,346,0.9106,1.5604,0.779,0.28100000007543713
RF,lac_split,347,0.9522,2.2086,0.7548,0.26599999994505197
RF,lac_split,348,0.9264,1.6672,0.772,0.2809999999590218
RF,lac_split,349,0.9198,1.639,0.7688,0.2970000000204891
RF,lac_split,350,0.913,1.679,0.7598,0.25
RF,lac_split,351,0.885,1.481,0.769,0.2809999999590218
RF,lac_split,352,0.82,1.3008,0.7324,0.2809999999590218
RF,lac_split,353,0.9042,1.5688,0.7742,0.28200000000651926
RF,lac_split,354,0.8962,1.4974,0.7668,0.2809999999590218
RF,lac_split,355,0.925,1.6204,0.7892,0.2970000000204891
RF,lac_split,356,0.911,1.541,0.7744,0.28200000000651926
RF,lac_split,357,0.891,1.4574,0.766,0.2809999999590218
RF,lac_split,358,0.8986,1.5212,0.7654,0.2809999999590218
RF,lac_split,359,0.9336,1.9636,0.7456,0.2970000000204891
RF,lac_split,360,0.8482,1.2746,0.7704,0.2809999999590218
RF,lac_split,361,0.907,1.7234,0.7438,0.2660000000614673
RF,lac_split,362,0.9398,1.6412,0.8134,0.2809999999590218
RF,lac_split,363,0.8774,1.4676,0.757,0.2809999999590218
RF,lac_split,364,0.8756,1.3664,0.7806,0.26599999994505197
RF,lac_split,365,0.8556,1.32,0.7624,0.26500000001396984
RF,lac_split,366,0.916,1.567,0.7738,0.28200000000651926
RF,lac_split,367,0.9548,2.0178,0.7762,0.2809999999590218
RF,lac_split,368,0.9478,2.0336,0.7552,0.28100000007543713
RF,lac_split,369,0.8932,1.4538,0.7838,0.3130000000819564
RF,lac_split,370,0.9344,1.7378,0.7776,0.28200000000651926
RF,lac_split,371,0.9154,1.66,0.7658,0.2809999999590218
RF,lac_split,372,0.9296,1.6794,0.7744,0.2970000000204891
RF,lac_split,373,0.931,1.6742,0.7804,0.2809999999590218
RF,lac_split,374,0.9288,1.6932,0.7768,0.2809999999590218
RF,lac_split,375,0.9052,1.4496,0.7912,0.2809999999590218
RF,lac_split,376,0.9318,1.972,0.7398,0.28200000000651926
RF,lac_split,377,0.9288,1.855,0.748,0.28100000007543713
RF,lac_split,378,0.91,1.6104,0.765,0.2809999999590218
RF,lac_split,379,0.9274,1.6084,0.7922,0.2970000000204891
RF,lac_split,380,0.8848,1.4886,0.7554,0.2809999999590218
RF,lac_split,381,0.9114,1.5512,0.7862,0.2970000000204891
RF,lac_split,382,0.933,1.7822,0.7668,0.29599999997299165
RF,lac_split,383,0.9344,1.6716,0.793,0.2970000000204891
RF,lac_split,384,0.9406,1.864,0.768,0.28200000000651926
RF,lac_split,385,0.9374,1.6802,0.796,0.3119999999180436
RF,lac_split,386,0.862,1.2402,0.7882,0.2970000000204891
RF,lac_split,387,0.9064,1.5948,0.7572,0.2970000000204891
RF,lac_split,388,0.9486,1.8992,0.7848,0.2970000000204891
RF,lac_split,389,0.93,1.6176,0.7726,0.2809999999590218
RF,lac_split,390,0.9308,1.868,0.7614,0.2970000000204891
RF,lac_split,391,0.9038,1.4996,0.7786,0.2809999999590218
RF,lac_split,392,0.9448,1.8408,0.789,0.2970000000204891
RF,lac_split,393,0.895,1.5384,0.7536,0.2970000000204891
RF,lac_split,394,0.9214,1.5762,0.7994,0.3279999999795109
RF,lac_split,395,0.8936,1.4676,0.7658,0.2970000000204891
RF,lac_split,396,0.873,1.4006,0.7602,0.2970000000204891
RF,lac_split,397,0.8992,1.5808,0.7578,0.32900000002700835
RF,lac_split,398,0.8748,1.3016,0.784,0.29599999997299165
RF,lac_split,399,0.8938,1.453,0.782,0.3280000000959262
RF,lac_split,400,0.862,1.2338,0.7916,0.31299999996554106
RF,lac_split,401,0.8996,1.476,0.7864,0.3279999999795109
RF,lac_split,402,0.9216,1.5096,0.7974,0.2970000000204891
RF,lac_split,403,0.8974,1.4066,0.7894,0.3279999999795109
RF,lac_split,404,0.8974,1.3586,0.7978,0.3279999999795109
RF,lac_split,405,0.8872,1.513,0.7508,0.31200000003445894
RF,lac_split,406,0.8824,1.3678,0.7784,0.2809999999590218
RF,lac_split,407,0.8968,1.4966,0.7864,0.31299999996554106
RF,lac_split,408,0.932,1.7734,0.7676,0.3280000000959262
RF,lac_split,409,0.8712,1.3584,0.7668,0.3119999999180436
RF,lac_split,410,0.8586,1.2742,0.7816,0.31200000003445894
RF,lac_split,411,0.9098,1.4896,0.7988,0.31200000003445894
RF,lac_split,412,0.8464,1.204,0.7798,0.2970000000204891
RF,lac_split,413,0.891,1.4464,0.7678,0.2970000000204891
RF,lac_split,414,0.9574,1.9228,0.791,0.31200000003445894
RF,lac_split,415,0.9224,1.608,0.7826,0.31299999996554106
RF,lac_split,416,0.9482,1.9558,0.7704,0.31200000003445894
RF,lac_split,417,0.9078,1.4402,0.7956,0.3130000000819564
RF,lac_split,418,0.928,1.7866,0.7662,0.31200000003445894
RF,lac_split,419,0.9254,1.7062,0.7818,0.32900000002700835
RF,lac_split,420,0.953,1.9112,0.7946,0.3279999999795109
RF,lac_split,421,0.9618,1.9764,0.7942,0.3279999999795109
RF,lac_split,422,0.9422,1.7992,0.7882,0.3279999999795109
RF,lac_split,423,0.8374,1.1846,0.7812,0.31299999996554106
RF,lac_split,424,0.9222,1.7326,0.7598,0.31200000003445894
RF,lac_split,425,0.9028,1.5222,0.7712,0.3279999999795109
RF,lac_split,426,0.9346,1.7172,0.7856,0.31200000003445894
RF,lac_split,427,0.9082,1.5924,0.7692,0.3119999999180436
RF,lac_split,428,0.9002,1.4932,0.777,0.32900000002700835
RF,lac_split,429,0.9386,1.7812,0.7708,0.31200000003445894
RF,lac_split,430,0.906,1.3758,0.803,0.3279999999795109
RF,lac_split,431,0.8982,1.441,0.7824,0.3279999999795109
RF,lac_split,432,0.9466,1.7138,0.8136,0.31299999996554106
RF,lac_split,433,0.8774,1.4112,0.7562,0.3280000000959262
RF,lac_split,434,0.8848,1.4702,0.7754,0.3279999999795109
RF,lac_split,435,0.9298,1.711,0.7826,0.31299999996554106
RF,lac_split,436,0.8754,1.333,0.784,0.3279999999795109
RF,lac_split,437,0.906,1.4616,0.7828,0.31200000003445894
RF,lac_split,438,0.9098,1.5338,0.7774,0.3279999999795109
RF,lac_split,439,0.8936,1.4406,0.7784,0.3279999999795109
RF,lac_split,440,0.9014,1.4642,0.7836,0.3440000000409782
RF,lac_split,441,0.9436,1.7692,0.7904,0.3279999999795109
RF,lac_split,442,0.9568,1.9136,0.7948,0.3279999999795109
RF,lac_split,443,0.9092,1.5364,0.779,0.3279999999795109
RF,lac_split,444,0.9126,1.4766,0.7958,0.3119999999180436
RF,lac_split,445,0.8876,1.3898,0.7904,0.3440000000409782
