model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,score_prefit,100,1.0,7.0,0.8798049007083962,0.01499999999987267
GaussianNB,score_prefit,200,0.9325281616536988,1.0987109511090465,0.896992219254442,0.016000000000076398
GaussianNB,score_prefit,300,0.965741493438625,1.2830101033561723,0.8926953896179306,0.016000000000076398
GaussianNB,score_prefit,400,0.9688770177679712,1.308326559052375,0.8930437812100801,0.0
GaussianNB,score_prefit,500,0.9593543142492161,1.2024155150389038,0.8959470444779932,0.016000000000076398
GaussianNB,score_prefit,600,0.9458831726860992,1.1445825107420742,0.892579259087214,0.01499999999987267
GaussianNB,score_prefit,700,0.9548252235512716,1.1743119266055047,0.8960631750087098,0.0
GaussianNB,score_prefit,800,0.9686447567065382,1.2873069329926838,0.8949018697015445,0.01499999999987267
GaussianNB,score_prefit,900,0.9455347810939496,1.1365695041226338,0.8960631750087098,0.016000000000076398
GaussianNB,score_prefit,1000,0.9612124027406805,1.2005574265474392,0.8968760887237255,0.0
GaussianNB,score_prefit,1100,0.9685286261758216,1.2777842294739288,0.894553478109395,0.0
GaussianNB,score_prefit,1200,0.9707351062594356,1.311926605504587,0.8939728254558124,0.0
GaussianNB,score_prefit,1300,0.9401927766809894,1.1154337475322262,0.8965276971315759,0.016000000000076398
GaussianNB,score_prefit,1400,0.9636511438857276,1.2324933224944838,0.8928115201486471,0.0
GaussianNB,score_prefit,1500,0.9274184183021716,1.0793171524793868,0.8944373475786784,0.0
GaussianNB,score_prefit,1600,0.9600510974335152,1.20822204157473,0.8933921728022297,0.016000000000076398
GaussianNB,score_prefit,1700,0.9536639182441063,1.1687376611311113,0.8968760887237255,0.0
GaussianNB,score_prefit,1800,0.9622575775171293,1.2099639995354778,0.8962954360701428,0.016000000000076398
GaussianNB,score_prefit,1900,0.9630704912321449,1.2192544419928,0.8959470444779932,0.0
GaussianNB,score_prefit,2000,0.9489025664847288,1.1491116014400187,0.8972244803158751,0.016000000000076398
GaussianNB,score_prefit,2100,0.9571478341656021,1.185460457554291,0.8962954360701428,0.0
GaussianNB,score_prefit,2200,0.9332249448379979,1.0951109046568344,0.8964115666008594,0.016000000000076398
GaussianNB,score_prefit,2300,0.9327604227151318,1.0944141214725351,0.8949018697015445,0.0
GaussianNB,score_prefit,2400,0.9650447102543258,1.2264545348972244,0.8961793055394263,0.016000000000076398
GaussianNB,score_prefit,2500,0.9577284868191848,1.1802345836720474,0.8967599581930089,0.016000000000076398
GaussianNB,score_prefit,2600,0.9576123562884682,1.1826733248170944,0.8971083497851585,0.0
GaussianNB,score_prefit,2700,0.9521542213447916,1.157356869120892,0.8967599581930089,0.016000000000076398
GaussianNB,score_prefit,2800,0.9558703983277204,1.1694344443154105,0.8982696550923238,0.0
GaussianNB,score_prefit,2900,0.9600510974335152,1.1870862849843224,0.8972244803158751,0.016000000000076398
GaussianNB,score_prefit,3000,0.9563349204505864,1.1746603181976543,0.8986180466844733,0.0
GaussianNB,score_prefit,3100,0.9433283010103356,1.123562884682383,0.8967599581930089,0.01499999999987267
GaussianNB,score_prefit,3200,0.9571478341656021,1.1722215770526072,0.8982696550923238,0.0
GaussianNB,score_prefit,3300,0.9518058297526419,1.1523632563000812,0.8971083497851585,0.01499999999987267
GaussianNB,score_prefit,3400,0.9648124491928928,1.2218093136685635,0.8962954360701428,0.0
GaussianNB,score_prefit,3500,0.9446057368482174,1.1246080594588317,0.8966438276622924,0.0
GaussianNB,score_prefit,3600,0.9606317500870979,1.19718964115666,0.8967599581930089,0.01499999999987267
GaussianNB,score_prefit,3700,0.9458831726860992,1.1327371966089885,0.8967599581930089,0.0
GaussianNB,score_prefit,3800,0.9523864824062246,1.1545697363836953,0.8959470444779932,0.01499999999987267
GaussianNB,score_prefit,3900,0.9528510045290907,1.1586343049587737,0.8967599581930089,0.0
GaussianNB,score_prefit,4000,0.961328533271397,1.2005574265474392,0.8971083497851585,0.01499999999987267
GaussianNB,score_prefit,4100,0.9491348275461619,1.1455115549878063,0.8957147834165602,0.01499999999987267
GaussianNB,score_prefit,4200,0.9659737545000581,1.233422366740216,0.8964115666008594,0.0
GaussianNB,score_prefit,4300,0.9417024735803042,1.1146208338172106,0.8964115666008594,0.01499999999987267
GaussianNB,score_prefit,4400,0.9484380443618627,1.1381953315526652,0.8979212635001742,0.0
GaussianNB,score_prefit,4500,0.9519219602833585,1.1550342585065614,0.8953663918244107,0.01499999999987267
GaussianNB,score_prefit,4600,0.9586575310649169,1.1894088955986528,0.8957147834165602,0.0
GaussianNB,score_prefit,4700,0.9446057368482174,1.1263500174195795,0.8957147834165602,0.016000000000076398
GaussianNB,score_prefit,4800,0.954244570897689,1.1647892230867496,0.8959470444779932,0.0
GaussianNB,score_prefit,4900,0.954244570897689,1.1676924863546627,0.8953663918244107,0.016000000000076398
GaussianNB,score_cv+_mean,100,0.9691092788294042,1.4085472070607363,0.8875856462664035,0.01499999999987267
GaussianNB,score_cv+_mean,200,0.9470444779932644,1.1875508071071885,0.8887469515735686,0.01499999999987267
GaussianNB,score_cv+_mean,300,0.9709673673208686,1.334455928463593,0.8922308674950644,0.016000000000076398
GaussianNB,score_cv+_mean,400,0.9608640111485309,1.226338404366508,0.894553478109395,0.0
GaussianNB,score_cv+_mean,500,0.9649285797236093,1.2359772384159795,0.8953663918244107,0.01499999999987267
GaussianNB,score_cv+_mean,600,0.9619091859249796,1.2179770061549182,0.8935083033329463,0.03099999999994907
GaussianNB,score_cv+_mean,700,0.9628382301707119,1.2190221809313668,0.8942050865172454,0.01499999999987267
GaussianNB,score_cv+_mean,800,0.9609801416792475,1.2091510858204622,0.894785739170828,0.016000000000076398
GaussianNB,score_cv+_mean,900,0.9576123562884682,1.1847636743699919,0.8955986528858437,0.03099999999994907
GaussianNB,score_cv+_mean,1000,0.9584252700034839,1.1875508071071885,0.8962954360701428,0.016000000000076398
GaussianNB,score_cv+_mean,1100,0.9601672279642318,1.1984670769945418,0.8957147834165602,0.016000000000076398
GaussianNB,score_cv+_mean,1200,0.9593543142492161,1.1913831146208338,0.894785739170828,0.0
GaussianNB,score_cv+_mean,1300,0.95621878991987,1.1797700615491813,0.8946696086401115,0.032000000000152795
GaussianNB,score_cv+_mean,1400,0.9551736151434213,1.1803507142027638,0.8936244338636627,0.01499999999987267
GaussianNB,score_cv+_mean,1500,0.9523864824062246,1.165137614678899,0.8946696086401115,0.016000000000076398
GaussianNB,score_cv+_mean,1600,0.9557542677970038,1.1751248403205203,0.8958309139472768,0.016000000000076398
GaussianNB,score_cv+_mean,1700,0.9522703518755081,1.1586343049587737,0.8954825223551272,0.01499999999987267
GaussianNB,score_cv+_mean,1800,0.9538961793055394,1.163976309371734,0.8962954360701428,0.016000000000076398
GaussianNB,score_cv+_mean,1900,0.954476831959122,1.1674602252932296,0.8962954360701428,0.03099999999994907
GaussianNB,score_cv+_mean,2000,0.9519219602833585,1.1571246080594588,0.8954825223551272,0.03099999999994907
GaussianNB,score_cv+_mean,2100,0.9502961328533271,1.1491116014400187,0.8965276971315759,0.016000000000076398
GaussianNB,score_cv+_mean,2200,0.9527348739983742,1.1614214376959702,0.8965276971315759,0.01499999999987267
GaussianNB,score_cv+_mean,2300,0.9530832655905237,1.1630472651260015,0.8971083497851585,0.016000000000076398
GaussianNB,score_cv+_mean,2400,0.9577284868191848,1.175937754035536,0.8974567413773081,0.0
GaussianNB,score_cv+_mean,2500,0.9563349204505864,1.173034490767623,0.896992219254442,0.016000000000076398
GaussianNB,score_cv+_mean,2600,0.9579607478806178,1.1774474509348507,0.8973406108465916,0.016000000000076398
GaussianNB,score_cv+_mean,2700,0.9570317036348857,1.1755893624433864,0.8976890024387412,0.01499999999987267
GaussianNB,score_cv+_mean,2800,0.9578446173499013,1.1794216699570317,0.8971083497851585,0.016000000000076398
GaussianNB,score_cv+_mean,2900,0.9578446173499013,1.180118453141331,0.8975728719080246,0.03099999999994907
