model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_cv+_crossval,2500,0.9528,1.8198,0.794,0.015999999999991132
GaussianNB,lac_cv+_crossval,2600,0.9562,1.845,0.7894,0.03200000000001069
GaussianNB,lac_cv+_crossval,2700,0.9476,1.7516,0.7922,0.03100000000000591
GaussianNB,lac_cv+_crossval,2800,0.9498,1.7886,0.7878,0.016000000000019554
GaussianNB,lac_cv+_crossval,2900,0.952,1.783,0.7934,0.014999999999986358
GaussianNB,lac_cv+_crossval,3000,0.9522,1.7896,0.7962,0.014999999999986358
GaussianNB,lac_cv+_crossval,3100,0.95,1.78,0.7922,0.014999999999986358
GaussianNB,lac_cv+_crossval,3200,0.9546,1.8152,0.791,0.03099999999997749
GaussianNB,lac_cv+_crossval,3300,0.9526,1.8168,0.7928,0.016000000000019554
GaussianNB,lac_cv+_crossval,3400,0.9512,1.7846,0.7912,0.03200000000001069
GaussianNB,lac_cv+_crossval,3500,0.9478,1.742,0.7906,0.015999999999991132
GaussianNB,lac_cv+_crossval,3600,0.9544,1.8212,0.79,0.014999999999986358
GaussianNB,lac_cv+_crossval,3700,0.95,1.7692,0.7938,0.03100000000000591
GaussianNB,lac_cv+_crossval,3800,0.9552,1.8128,0.7934,0.03100000000000591
GaussianNB,lac_cv+_crossval,3900,0.9512,1.8106,0.7874,0.016000000000019554
GaussianNB,lac_cv+_crossval,4000,0.9532,1.7936,0.791,0.015999999999991132
GaussianNB,lac_cv+_crossval,4100,0.9538,1.8126,0.7932,0.015999999999991132
GaussianNB,lac_cv+_crossval,4200,0.9512,1.783,0.7908,0.014999999999986358
GaussianNB,lac_cv+_crossval,4300,0.9524,1.7858,0.7888,0.03100000000000591
GaussianNB,lac_cv+_crossval,4400,0.9502,1.7694,0.7912,0.014999999999986358
GaussianNB,lac_cv+_crossval,4500,0.9544,1.8224,0.788,0.03100000000000591
GaussianNB,lac_cv+_crossval,4600,0.9532,1.8024,0.7904,0.014999999999986358
GaussianNB,lac_cv+_crossval,4700,0.9526,1.8008,0.7892,0.03100000000000591
GaussianNB,lac_cv+_crossval,4800,0.9516,1.7732,0.792,0.014999999999986358
GaussianNB,lac_cv+_crossval,4900,0.952,1.79,0.7874,0.016000000000019554
GaussianNB,lac_jackknife+_crossval,100,0.9724,3.438,0.6626,0.14100000000001955
GaussianNB,lac_jackknife+_crossval,200,0.963,2.4854,0.7566,0.1560000000000059
GaussianNB,lac_jackknife+_crossval,300,0.9464,2.1436,0.7542,0.1560000000000059
GaussianNB,lac_jackknife+_crossval,400,0.9608,2.2314,0.7616,0.13999999999998636
GaussianNB,lac_jackknife+_crossval,500,0.9452,1.831,0.7732,0.1560000000000059
GaussianNB,lac_jackknife+_crossval,600,0.9496,1.9914,0.7768,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,700,0.9412,1.7524,0.7798,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,800,0.949,1.8264,0.7956,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,900,0.9496,1.8718,0.7912,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,1000,0.9588,2.0196,0.7806,0.1560000000000059
GaussianNB,lac_jackknife+_crossval,1100,0.9496,1.846,0.7846,0.15699999999998226
GaussianNB,lac_jackknife+_crossval,1200,0.9548,1.9218,0.7852,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,1300,0.9592,1.928,0.7882,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,1400,0.9502,1.8532,0.7784,0.17200000000002547
GaussianNB,lac_jackknife+_crossval,1500,0.947,1.74,0.7908,0.18799999999998818
GaussianNB,lac_jackknife+_crossval,1600,0.9516,1.7986,0.7982,0.18799999999998818
GaussianNB,lac_jackknife+_crossval,1700,0.9486,1.794,0.7904,0.18799999999998818
GaussianNB,lac_jackknife+_crossval,1800,0.9554,1.8588,0.7878,0.20299999999997453
GaussianNB,lac_jackknife+_crossval,1900,0.9476,1.7576,0.788,0.18799999999998818
GaussianNB,lac_jackknife+_crossval,2000,0.9576,1.8968,0.7866,0.20299999999997453
GaussianNB,lac_jackknife+_crossval,2100,0.9496,1.785,0.79,0.2189999999999941
GaussianNB,lac_jackknife+_crossval,2200,0.9462,1.7252,0.7878,0.20300000000003138
GaussianNB,lac_jackknife+_crossval,2300,0.9492,1.7814,0.7846,0.20300000000003138
GaussianNB,lac_jackknife+_crossval,2400,0.9492,1.7866,0.791,0.2189999999999941
GaussianNB,lac_jackknife+_crossval,2500,0.9524,1.8238,0.7922,0.2189999999999941
GaussianNB,lac_jackknife+_crossval,2600,0.9546,1.8206,0.7914,0.23399999999998045
GaussianNB,lac_jackknife+_crossval,2700,0.952,1.756,0.7942,0.20300000000003138
GaussianNB,lac_jackknife+_crossval,2800,0.9484,1.7934,0.7894,0.25
GaussianNB,lac_jackknife+_crossval,2900,0.9492,1.8074,0.7902,0.25
GaussianNB,lac_jackknife+_crossval,3000,0.9474,1.7364,0.7926,0.2189999999999941
GaussianNB,lac_jackknife+_crossval,3100,0.9422,1.709,0.785,0.25
GaussianNB,lac_jackknife+_crossval,3200,0.948,1.7722,0.7882,0.25
GaussianNB,lac_jackknife+_crossval,3300,0.9514,1.8064,0.7888,0.25
GaussianNB,lac_jackknife+_crossval,3400,0.9548,1.8126,0.791,0.32799999999997453
GaussianNB,lac_jackknife+_crossval,3500,0.9484,1.803,0.7838,0.25
GaussianNB,lac_jackknife+_crossval,3600,0.952,1.788,0.7902,0.25
GaussianNB,lac_jackknife+_crossval,3700,0.9526,1.8228,0.7908,0.2659999999999627
GaussianNB,lac_jackknife+_crossval,3800,0.9514,1.7882,0.7912,0.3129999999999882
GaussianNB,lac_jackknife+_crossval,3900,0.9516,1.779,0.7878,0.28199999999998226
GaussianNB,lac_jackknife+_crossval,4000,0.9496,1.7662,0.7882,0.3129999999999882
GaussianNB,lac_jackknife+_crossval,4100,0.9516,1.7844,0.786,0.28199999999998226
GaussianNB,lac_jackknife+_crossval,4200,0.949,1.7494,0.7904,0.35899999999998045
GaussianNB,lac_jackknife+_crossval,4300,0.9508,1.7752,0.7906,0.3129999999999882
GaussianNB,lac_jackknife+_crossval,4400,0.949,1.7304,0.7942,0.3280000000000314
GaussianNB,lac_jackknife+_crossval,4500,0.9534,1.7994,0.7916,0.3280000000000314
GaussianNB,lac_jackknife+_crossval,4600,0.9496,1.7502,0.7904,0.3280000000000314
GaussianNB,lac_jackknife+_crossval,4700,0.9524,1.7816,0.7884,0.3439999999999941
GaussianNB,lac_jackknife+_crossval,4800,0.9518,1.7872,0.7908,0.3439999999999941
GaussianNB,lac_jackknife+_crossval,4900,0.9512,1.7666,0.7882,0.39100000000001955
GaussianNB,aps_split,100,0.915,2.3754,0.6784,0.01599999999996271
GaussianNB,aps_split,200,0.968,3.0024,0.7186,0.0
GaussianNB,aps_split,300,0.9314,2.0514,0.7374,0.0
GaussianNB,aps_split,400,0.9726,2.6956,0.7588,0.0
GaussianNB,aps_split,500,0.949,2.0862,0.7754,0.0
GaussianNB,aps_split,600,0.9402,1.9894,0.7732,0.016000000000019554
GaussianNB,aps_split,700,0.9848,2.9156,0.7944,0.014999999999986358
GaussianNB,aps_split,800,0.9638,2.2842,0.7802,0.0
GaussianNB,aps_split,900,0.9432,1.9428,0.7878,0.0
GaussianNB,aps_split,1000,0.9274,1.799,0.785,0.01599999999996271
GaussianNB,aps_split,1100,0.9442,1.996,0.783,0.0
GaussianNB,aps_split,1200,0.9572,2.2316,0.7802,0.0
GaussianNB,aps_split,1300,0.9236,1.7844,0.7924,0.0
