model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_cv+_mean,700,0.9674,2.3604,0.7446,0.03200000000651926
GaussianNB,lac_cv+_mean,800,0.9664,2.3626,0.743,0.0
GaussianNB,lac_cv+_mean,900,0.9628,2.3116,0.7482,0.0
GaussianNB,lac_cv+_mean,1000,0.9652,2.3426,0.7466,0.015999999945051968
GaussianNB,lac_cv+_mean,1100,0.9642,2.2696,0.7466,0.01600000006146729
GaussianNB,lac_cv+_mean,1200,0.9648,2.3126,0.7464,0.015000000013969839
GaussianNB,lac_cv+_mean,1300,0.9628,2.255,0.7418,0.0
GaussianNB,lac_cv+_mean,1400,0.9628,2.2618,0.7438,0.01600000006146729
GaussianNB,lac_cv+_mean,1500,0.9642,2.2684,0.7442,0.015000000013969839
GaussianNB,lac_cv+_mean,1600,0.962,2.2478,0.743,0.015999999945051968
GaussianNB,lac_cv+_mean,1700,0.9634,2.2796,0.7462,0.015999999945051968
GaussianNB,lac_cv+_mean,1800,0.9598,2.191,0.7468,0.01600000006146729
GaussianNB,lac_cv+_mean,1900,0.9596,2.1798,0.7462,0.030999999959021807
GaussianNB,lac_cv+_mean,2000,0.963,2.272,0.7454,0.015999999945051968
GaussianNB,lac_cv+_mean,2100,0.9604,2.2258,0.7426,0.015999999945051968
GaussianNB,lac_cv+_mean,2200,0.9612,2.2318,0.7442,0.01600000006146729
GaussianNB,lac_cv+_mean,2300,0.9598,2.2146,0.7434,0.01600000006146729
GaussianNB,lac_cv+_mean,2400,0.9582,2.1762,0.7448,0.030999999959021807
GaussianNB,lac_cv+_mean,2500,0.9606,2.2164,0.7462,0.015000000013969839
GaussianNB,lac_cv+_mean,2600,0.9616,2.2174,0.7452,0.015999999945051968
GaussianNB,lac_cv+_mean,2700,0.9604,2.1806,0.7452,0.03200000000651926
GaussianNB,lac_cv+_mean,2800,0.9608,2.1998,0.7466,0.015999999945051968
GaussianNB,lac_cv+_mean,2900,0.9606,2.1954,0.747,0.01600000006146729
GaussianNB,lac_cv+_mean,3000,0.9596,2.181,0.7482,0.01600000006146729
GaussianNB,lac_cv+_mean,3100,0.9612,2.2068,0.7476,0.015999999945051968
GaussianNB,lac_cv+_mean,3200,0.9596,2.1786,0.7504,0.0
GaussianNB,lac_cv+_mean,3300,0.9604,2.1966,0.7498,0.01600000006146729
GaussianNB,lac_cv+_mean,3400,0.963,2.2178,0.75,0.015000000013969839
GaussianNB,lac_cv+_mean,3500,0.9588,2.1442,0.7492,0.01600000006146729
GaussianNB,lac_cv+_mean,3600,0.9596,2.1642,0.7498,0.015000000013969839
GaussianNB,lac_cv+_mean,3700,0.96,2.1658,0.7488,0.030999999959021807
GaussianNB,lac_cv+_mean,3800,0.9614,2.174,0.749,0.03100000007543713
GaussianNB,lac_cv+_mean,3900,0.9612,2.164,0.7482,0.0
GaussianNB,lac_cv+_mean,4000,0.9584,2.121,0.7474,0.03200000000651926
GaussianNB,lac_cv+_mean,4100,0.9604,2.1642,0.7464,0.030999999959021807
GaussianNB,lac_cv+_mean,4200,0.9598,2.1488,0.7488,0.015999999945051968
GaussianNB,lac_cv+_mean,4300,0.957,2.1154,0.7484,0.03200000000651926
GaussianNB,lac_cv+_mean,4400,0.956,2.1028,0.7482,0.015000000013969839
GaussianNB,lac_cv+_mean,4500,0.9598,2.1488,0.75,0.01600000006146729
GaussianNB,lac_cv+_mean,4600,0.9574,2.1334,0.7512,0.015000000013969839
GaussianNB,lac_cv+_mean,4700,0.9582,2.146,0.749,0.030999999959021807
GaussianNB,lac_cv+_mean,4800,0.9562,2.1314,0.7498,0.03200000000651926
GaussianNB,lac_cv+_mean,4900,0.9566,2.1332,0.7484,0.01600000006146729
GaussianNB,lac_cv+_crossval,100,0.9704,3.296,0.6782,0.015000000013969839
GaussianNB,lac_cv+_crossval,200,0.9594,2.5448,0.7162,0.01600000006146729
GaussianNB,lac_cv+_crossval,300,0.9642,2.4992,0.7232,0.01600000006146729
GaussianNB,lac_cv+_crossval,400,0.9582,2.34,0.7282,0.015999999945051968
GaussianNB,lac_cv+_crossval,500,0.9632,2.3926,0.7342,0.030999999959021807
GaussianNB,lac_cv+_crossval,600,0.9638,2.362,0.741,0.01600000006146729
GaussianNB,lac_cv+_crossval,700,0.961,2.2736,0.7446,0.030999999959021807
GaussianNB,lac_cv+_crossval,800,0.9582,2.2428,0.743,0.015000000013969839
GaussianNB,lac_cv+_crossval,900,0.961,2.2788,0.7482,0.0
GaussianNB,lac_cv+_crossval,1000,0.961,2.2636,0.7466,0.030999999959021807
GaussianNB,lac_cv+_crossval,1100,0.9642,2.294,0.7466,0.030999999959021807
GaussianNB,lac_cv+_crossval,1200,0.961,2.2624,0.7464,0.01600000006146729
GaussianNB,lac_cv+_crossval,1300,0.965,2.294,0.7418,0.015999999945051968
GaussianNB,lac_cv+_crossval,1400,0.9628,2.2574,0.7438,0.015000000013969839
GaussianNB,lac_cv+_crossval,1500,0.9604,2.2176,0.7442,0.030999999959021807
GaussianNB,lac_cv+_crossval,1600,0.9622,2.2594,0.743,0.015000000013969839
GaussianNB,lac_cv+_crossval,1700,0.9618,2.2482,0.7462,0.01600000006146729
GaussianNB,lac_cv+_crossval,1800,0.9604,2.2142,0.7468,0.015999999945051968
GaussianNB,lac_cv+_crossval,1900,0.961,2.2352,0.7462,0.015999999945051968
GaussianNB,lac_cv+_crossval,2000,0.961,2.2282,0.7454,0.03100000007543713
GaussianNB,lac_cv+_crossval,2100,0.9598,2.2188,0.7426,0.015999999945051968
GaussianNB,lac_cv+_crossval,2200,0.961,2.241,0.7442,0.030999999959021807
GaussianNB,lac_cv+_crossval,2300,0.9598,2.2144,0.7434,0.01600000006146729
GaussianNB,lac_cv+_crossval,2400,0.961,2.2244,0.7448,0.030999999959021807
GaussianNB,lac_cv+_crossval,2500,0.9608,2.2208,0.7462,0.015000000013969839
GaussianNB,lac_cv+_crossval,2600,0.9602,2.2086,0.7452,0.01600000006146729
GaussianNB,lac_cv+_crossval,2700,0.9614,2.2066,0.7452,0.030999999959021807
GaussianNB,lac_cv+_crossval,2800,0.9606,2.207,0.7466,0.01600000006146729
GaussianNB,lac_cv+_crossval,2900,0.9586,2.168,0.747,0.030999999959021807
GaussianNB,lac_cv+_crossval,3000,0.96,2.1904,0.7482,0.03200000000651926
GaussianNB,lac_cv+_crossval,3100,0.9594,2.1862,0.7476,0.030999999959021807
GaussianNB,lac_cv+_crossval,3200,0.9602,2.177,0.7504,0.03200000000651926
GaussianNB,lac_cv+_crossval,3300,0.9586,2.1746,0.7498,0.030999999959021807
GaussianNB,lac_cv+_crossval,3400,0.9588,2.1582,0.75,0.015999999945051968
GaussianNB,lac_cv+_crossval,3500,0.9576,2.134,0.7492,0.03100000007543713
GaussianNB,lac_cv+_crossval,3600,0.9594,2.1572,0.7498,0.015999999945051968
GaussianNB,lac_cv+_crossval,3700,0.9596,2.154,0.7488,0.015999999945051968
GaussianNB,lac_cv+_crossval,3800,0.9612,2.1762,0.749,0.015999999945051968
GaussianNB,lac_cv+_crossval,3900,0.961,2.1654,0.7482,0.01600000006146729
GaussianNB,lac_cv+_crossval,4000,0.9598,2.1416,0.7474,0.03200000000651926
GaussianNB,lac_cv+_crossval,4100,0.9596,2.145,0.7464,0.03100000007543713
GaussianNB,lac_cv+_crossval,4200,0.9594,2.147,0.7488,0.045999999972991645
GaussianNB,lac_cv+_crossval,4300,0.96,2.1548,0.7484,0.03200000000651926
GaussianNB,lac_cv+_crossval,4400,0.959,2.1498,0.7482,0.03100000007543713
GaussianNB,lac_cv+_crossval,4500,0.9576,2.1368,0.75,0.03200000000651926
GaussianNB,lac_cv+_crossval,4600,0.957,2.1212,0.7512,0.030999999959021807
GaussianNB,lac_cv+_crossval,4700,0.9558,2.1228,0.749,0.0
GaussianNB,lac_cv+_crossval,4800,0.9566,2.1346,0.7498,0.03100000007543713
GaussianNB,lac_cv+_crossval,4900,0.9552,2.1176,0.7484,0.03100000007543713
GaussianNB,lac_jackknife+_crossval,100,0.9584,2.9926,0.6782,0.10999999998603016
GaussianNB,lac_jackknife+_crossval,200,0.958,2.5512,0.7162,0.1410000000614673
GaussianNB,lac_jackknife+_crossval,300,0.959,2.443,0.7232,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,400,0.9536,2.2882,0.7282,0.1410000000614673
GaussianNB,lac_jackknife+_crossval,500,0.9526,2.2082,0.7342,0.15600000007543713
GaussianNB,lac_jackknife+_crossval,600,0.963,2.335,0.741,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,700,0.9604,2.2726,0.7446,0.15700000000651926
GaussianNB,lac_jackknife+_crossval,800,0.9556,2.1948,0.743,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,900,0.958,2.2356,0.7482,0.1559999999590218
GaussianNB,lac_jackknife+_crossval,1000,0.9628,2.296,0.7466,0.15600000007543713
GaussianNB,lac_jackknife+_crossval,1100,0.9586,2.2038,0.7466,0.1559999999590218
GaussianNB,lac_jackknife+_crossval,1200,0.9584,2.2208,0.7464,0.1559999999590218
GaussianNB,lac_jackknife+_crossval,1300,0.961,2.2468,0.7418,0.1559999999590218
GaussianNB,lac_jackknife+_crossval,1400,0.959,2.2134,0.7438,0.15700000000651926
GaussianNB,lac_jackknife+_crossval,1500,0.9596,2.2128,0.7442,0.17199999990407377
GaussianNB,lac_jackknife+_crossval,1600,0.9592,2.214,0.743,0.1720000000204891
GaussianNB,lac_jackknife+_crossval,1700,0.9594,2.2108,0.7462,0.18700000003445894
GaussianNB,lac_jackknife+_crossval,1800,0.9606,2.2086,0.7468,0.17099999997299165
GaussianNB,lac_jackknife+_crossval,1900,0.959,2.1824,0.7462,0.1880000000819564
GaussianNB,lac_jackknife+_crossval,2000,0.9584,2.1994,0.7454,0.18700000003445894
GaussianNB,lac_jackknife+_crossval,2100,0.959,2.1954,0.7426,0.1869999999180436
GaussianNB,lac_jackknife+_crossval,2200,0.9594,2.2278,0.7442,0.18700000003445894
GaussianNB,lac_jackknife+_crossval,2300,0.96,2.228,0.7434,0.1880000000819564
GaussianNB,lac_jackknife+_crossval,2400,0.959,2.1928,0.7448,0.21899999992456287
GaussianNB,lac_jackknife+_crossval,2500,0.9606,2.2152,0.7462,0.2029999999795109
GaussianNB,lac_jackknife+_crossval,2600,0.9578,2.1766,0.7452,0.21899999992456287
GaussianNB,lac_jackknife+_crossval,2700,0.96,2.1894,0.7452,0.2190000000409782
GaussianNB,lac_jackknife+_crossval,2800,0.9582,2.1744,0.7466,0.2190000000409782
GaussianNB,lac_jackknife+_crossval,2900,0.9588,2.1702,0.747,0.2029999999795109
GaussianNB,lac_jackknife+_crossval,3000,0.9586,2.1732,0.7482,0.20300000009592623
GaussianNB,lac_jackknife+_crossval,3100,0.9592,2.184,0.7476,0.2029999999795109
GaussianNB,lac_jackknife+_crossval,3200,0.959,2.1732,0.7504,0.21899999992456287
GaussianNB,lac_jackknife+_crossval,3300,0.9592,2.1804,0.7498,0.25
GaussianNB,lac_jackknife+_crossval,3400,0.9598,2.1748,0.75,0.26599999994505197
GaussianNB,lac_jackknife+_crossval,3500,0.9586,2.1476,0.7492,0.31299999996554106
GaussianNB,lac_jackknife+_crossval,3600,0.9596,2.1674,0.7498,0.25
GaussianNB,lac_jackknife+_crossval,3700,0.9594,2.156,0.7488,0.26500000001396984
GaussianNB,lac_jackknife+_crossval,3800,0.9598,2.1556,0.749,0.23499999998603016
GaussianNB,lac_jackknife+_crossval,3900,0.96,2.1466,0.7482,0.26500000001396984
GaussianNB,lac_jackknife+_crossval,4000,0.9598,2.1426,0.7474,0.25
GaussianNB,lac_jackknife+_crossval,4100,0.9596,2.1454,0.7464,0.2809999999590218
GaussianNB,lac_jackknife+_crossval,4200,0.9592,2.1378,0.7488,0.28200000000651926
GaussianNB,lac_jackknife+_crossval,4300,0.9594,2.1438,0.7484,0.26599999994505197
GaussianNB,lac_jackknife+_crossval,4400,0.9582,2.1386,0.7482,0.2660000000614673
GaussianNB,lac_jackknife+_crossval,4500,0.958,2.1306,0.75,0.29599999997299165
GaussianNB,lac_jackknife+_crossval,4600,0.957,2.1284,0.7512,0.34299999999348074
GaussianNB,lac_jackknife+_crossval,4700,0.9556,2.1176,0.749,0.2970000000204891
GaussianNB,lac_jackknife+_crossval,4800,0.9558,2.1248,0.7498,0.3130000000819564
GaussianNB,lac_jackknife+_crossval,4900,0.956,2.1208,0.7484,0.375
GaussianNB,aps_split,100,0.9954,4.6014,0.6512,0.01600000006146729
GaussianNB,aps_split,200,0.9812,3.2472,0.7096,0.015999999945051968
GaussianNB,aps_split,300,0.9352,2.271,0.7152,0.0
GaussianNB,aps_split,400,0.9584,2.575,0.7204,0.0
GaussianNB,aps_split,500,0.9662,2.6478,0.7226,0.015999999945051968
GaussianNB,aps_split,600,0.9508,2.3832,0.7356,0.0
GaussianNB,aps_split,700,0.9396,2.2,0.741,0.0
GaussianNB,aps_split,800,0.9722,2.6926,0.7476,0.0
GaussianNB,aps_split,900,0.9518,2.329,0.7444,0.0
GaussianNB,aps_split,1000,0.9616,2.4956,0.739,0.015000000013969839
GaussianNB,aps_split,1100,0.9578,2.4476,0.741,0.0
GaussianNB,aps_split,1200,0.9536,2.3712,0.7482,0.0
GaussianNB,aps_split,1300,0.968,2.5984,0.7424,0.0
GaussianNB,aps_split,1400,0.9774,2.7796,0.7368,0.0
GaussianNB,aps_split,1500,0.9634,2.4934,0.7428,0.015000000013969839
GaussianNB,aps_split,1600,0.9634,2.5048,0.7378,0.0
GaussianNB,aps_split,1700,0.9474,2.2414,0.7448,0.015000000013969839
GaussianNB,aps_split,1800,0.9688,2.6014,0.742,0.0
GaussianNB,aps_split,1900,0.9506,2.3074,0.7414,0.0
GaussianNB,aps_split,2000,0.9702,2.6122,0.742,0.0
GaussianNB,aps_split,2100,0.9546,2.3456,0.745,0.015000000013969839
GaussianNB,aps_split,2200,0.9474,2.2406,0.7434,0.0
GaussianNB,aps_split,2300,0.9664,2.5396,0.743,0.0
GaussianNB,aps_split,2400,0.959,2.4012,0.7444,0.0
GaussianNB,aps_split,2500,0.9584,2.4058,0.7448,0.0
GaussianNB,aps_split,2600,0.9576,2.4328,0.7462,0.015999999945051968
GaussianNB,aps_split,2700,0.945,2.1948,0.7416,0.0
GaussianNB,aps_split,2800,0.9542,2.3178,0.7458,0.0
GaussianNB,aps_split,2900,0.9508,2.2462,0.747,0.0
GaussianNB,aps_split,3000,0.956,2.336,0.7464,0.0
GaussianNB,aps_split,3100,0.9516,2.288,0.7454,0.0
GaussianNB,aps_split,3200,0.948,2.2326,0.7486,0.0
GaussianNB,aps_split,3300,0.9558,2.3324,0.7478,0.01600000006146729
GaussianNB,aps_split,3400,0.9504,2.2542,0.75,0.0
GaussianNB,aps_split,3500,0.9614,2.4062,0.7458,0.0
GaussianNB,aps_split,3600,0.9604,2.389,0.7462,0.015000000013969839
GaussianNB,aps_split,3700,0.9566,2.3384,0.7484,0.015999999945051968
GaussianNB,aps_split,3800,0.9542,2.3122,0.7456,0.015000000013969839
GaussianNB,aps_split,3900,0.954,2.3106,0.7492,0.0
GaussianNB,aps_split,4000,0.9606,2.375,0.7482,0.0
GaussianNB,aps_split,4100,0.957,2.32,0.7472,0.015999999945051968
GaussianNB,aps_split,4200,0.9448,2.198,0.7494,0.0
GaussianNB,aps_split,4300,0.9478,2.23,0.7462,0.0
GaussianNB,aps_split,4400,0.9646,2.4702,0.7478,0.0
GaussianNB,aps_split,4500,0.9526,2.261,0.7484,0.015999999945051968
GaussianNB,aps_split,4600,0.9592,2.3726,0.7494,0.0
GaussianNB,aps_split,4700,0.9558,2.2984,0.746,0.0
GaussianNB,aps_split,4800,0.9492,2.2278,0.7516,0.0
GaussianNB,aps_split,4900,0.955,2.3022,0.7474,0.015000000013969839
GaussianNB,aps_cv+_mean,100,0.988,3.8936,0.6782,0.03200000000651926
GaussianNB,aps_cv+_mean,200,0.9696,2.8936,0.7162,0.01600000006146729
GaussianNB,aps_cv+_mean,300,0.9708,2.7532,0.7232,0.015000000013969839
GaussianNB,aps_cv+_mean,400,0.9678,2.616,0.7282,0.015000000013969839
GaussianNB,aps_cv+_mean,500,0.958,2.431,0.7342,0.015999999945051968
GaussianNB,aps_cv+_mean,600,0.9706,2.6372,0.741,0.01600000006146729
GaussianNB,aps_cv+_mean,700,0.957,2.3636,0.7446,0.015999999945051968
GaussianNB,aps_cv+_mean,800,0.9608,2.424,0.743,0.015000000013969839
GaussianNB,aps_cv+_mean,900,0.9512,2.3074,0.7482,0.0
GaussianNB,aps_cv+_mean,1000,0.9552,2.3492,0.7466,0.015000000013969839
GaussianNB,aps_cv+_mean,1100,0.9582,2.362,0.7466,0.015999999945051968
GaussianNB,aps_cv+_mean,1200,0.9566,2.3652,0.7464,0.015999999945051968
GaussianNB,aps_cv+_mean,1300,0.963,2.4456,0.7418,0.0
GaussianNB,aps_cv+_mean,1400,0.9556,2.339,0.7438,0.015999999945051968
GaussianNB,aps_cv+_mean,1500,0.9588,2.3846,0.7442,0.01600000006146729
GaussianNB,aps_cv+_mean,1600,0.9592,2.4144,0.743,0.015000000013969839
GaussianNB,aps_cv+_mean,1700,0.9572,2.3906,0.7462,0.015000000013969839
GaussianNB,aps_cv+_mean,1800,0.957,2.3824,0.7468,0.015999999945051968
GaussianNB,aps_cv+_mean,1900,0.9594,2.4004,0.7462,0.01600000006146729
GaussianNB,aps_cv+_mean,2000,0.9552,2.3534,0.7454,0.015000000013969839
GaussianNB,aps_cv+_mean,2100,0.955,2.3536,0.7426,0.015000000013969839
GaussianNB,aps_cv+_mean,2200,0.9516,2.2982,0.7442,0.015999999945051968
GaussianNB,aps_cv+_mean,2300,0.9554,2.3448,0.7434,0.01600000006146729
GaussianNB,aps_cv+_mean,2400,0.9554,2.346,0.7448,0.015000000013969839
GaussianNB,aps_cv+_mean,2500,0.9534,2.3142,0.7462,0.015000000013969839
GaussianNB,aps_cv+_mean,2600,0.9572,2.345,0.7452,0.015999999945051968
GaussianNB,aps_cv+_mean,2700,0.9578,2.3612,0.7452,0.01600000006146729
GaussianNB,aps_cv+_mean,2800,0.9574,2.3538,0.7466,0.015000000013969839
GaussianNB,aps_cv+_mean,2900,0.9562,2.3354,0.747,0.03100000007543713
GaussianNB,aps_cv+_mean,3000,0.9564,2.3512,0.7482,0.015999999945051968
GaussianNB,aps_cv+_mean,3100,0.9534,2.3186,0.7476,0.03200000000651926
GaussianNB,aps_cv+_mean,3200,0.953,2.298,0.7504,0.015999999945051968
GaussianNB,aps_cv+_mean,3300,0.9554,2.337,0.7498,0.01600000006146729
GaussianNB,aps_cv+_mean,3400,0.9546,2.3046,0.75,0.015000000013969839
GaussianNB,aps_cv+_mean,3500,0.9572,2.3476,0.7492,0.015999999945051968
GaussianNB,aps_cv+_mean,3600,0.9546,2.2952,0.7498,0.030999999959021807
GaussianNB,aps_cv+_mean,3700,0.9554,2.312,0.7488,0.015999999945051968
GaussianNB,aps_cv+_mean,3800,0.9554,2.3094,0.749,0.01600000006146729
GaussianNB,aps_cv+_mean,3900,0.9512,2.2582,0.7482,0.015000000013969839
GaussianNB,aps_cv+_mean,4000,0.9504,2.2436,0.7474,0.015000000013969839
GaussianNB,aps_cv+_mean,4100,0.9542,2.29,0.7464,0.015999999945051968
GaussianNB,aps_cv+_mean,4200,0.955,2.2924,0.7488,0.03200000000651926
GaussianNB,aps_cv+_mean,4300,0.956,2.3092,0.7484,0.015999999945051968
GaussianNB,aps_cv+_mean,4400,0.956,2.31,0.7482,0.03200000000651926
GaussianNB,aps_cv+_mean,4500,0.9566,2.3176,0.75,0.01600000006146729
GaussianNB,aps_cv+_mean,4600,0.9532,2.2734,0.7512,0.015000000013969839
GaussianNB,aps_cv+_mean,4700,0.9578,2.3278,0.749,0.03100000007543713
GaussianNB,aps_cv+_mean,4800,0.952,2.2642,0.7498,0.015000000013969839
GaussianNB,aps_cv+_mean,4900,0.952,2.2706,0.7484,0.030999999959021807
GaussianNB,aps_cv+_crossval,100,0.9606,3.1088,0.6782,0.015000000013969839
GaussianNB,aps_cv+_crossval,200,0.9528,2.6228,0.7162,0.01600000006146729
GaussianNB,aps_cv+_crossval,300,0.948,2.395,0.7232,0.01600000006146729
GaussianNB,aps_cv+_crossval,400,0.9484,2.4054,0.7282,0.015999999945051968
GaussianNB,aps_cv+_crossval,500,0.9566,2.4126,0.7342,0.015000000013969839
GaussianNB,aps_cv+_crossval,600,0.9582,2.4722,0.741,0.015999999945051968
GaussianNB,aps_cv+_crossval,700,0.9614,2.434,0.7446,0.0
GaussianNB,aps_cv+_crossval,800,0.9576,2.4226,0.743,0.01600000006146729
GaussianNB,aps_cv+_crossval,900,0.9528,2.337,0.7482,0.01600000006146729
GaussianNB,aps_cv+_crossval,1000,0.9522,2.3616,0.7466,0.015999999945051968
GaussianNB,aps_cv+_crossval,1100,0.952,2.3094,0.7466,0.01600000006146729
GaussianNB,aps_cv+_crossval,1200,0.9534,2.3302,0.7464,0.01600000006146729
GaussianNB,aps_cv+_crossval,1300,0.953,2.3252,0.7418,0.01600000006146729
GaussianNB,aps_cv+_crossval,1400,0.9536,2.3328,0.7438,0.03100000007543713
GaussianNB,aps_cv+_crossval,1500,0.952,2.309,0.7442,0.015000000013969839
GaussianNB,aps_cv+_crossval,1600,0.9518,2.332,0.743,0.015000000013969839
GaussianNB,aps_cv+_crossval,1700,0.9522,2.3404,0.7462,0.015000000013969839
GaussianNB,aps_cv+_crossval,1800,0.9508,2.2916,0.7468,0.03100000007543713
GaussianNB,aps_cv+_crossval,1900,0.951,2.294,0.7462,0.015000000013969839
GaussianNB,aps_cv+_crossval,2000,0.9514,2.3342,0.7454,0.01600000006146729
GaussianNB,aps_cv+_crossval,2100,0.952,2.3152,0.7426,0.015999999945051968
GaussianNB,aps_cv+_crossval,2200,0.9534,2.3142,0.7442,0.015999999945051968
GaussianNB,aps_cv+_crossval,2300,0.9502,2.2842,0.7434,0.03100000007543713
GaussianNB,aps_cv+_crossval,2400,0.9506,2.287,0.7448,0.030999999959021807
GaussianNB,aps_cv+_crossval,2500,0.9466,2.2638,0.7462,0.03200000000651926
GaussianNB,aps_cv+_crossval,2600,0.953,2.3126,0.7452,0.030999999959021807
GaussianNB,aps_cv+_crossval,2700,0.9518,2.2932,0.7452,0.030999999959021807
GaussianNB,aps_cv+_crossval,2800,0.9516,2.293,0.7466,0.015000000013969839
GaussianNB,aps_cv+_crossval,2900,0.9518,2.2638,0.747,0.015999999945051968
GaussianNB,aps_cv+_crossval,3000,0.9556,2.3118,0.7482,0.015000000013969839
GaussianNB,aps_cv+_crossval,3100,0.9558,2.3156,0.7476,0.030999999959021807
GaussianNB,aps_cv+_crossval,3200,0.9516,2.2486,0.7504,0.030999999959021807
GaussianNB,aps_cv+_crossval,3300,0.9534,2.2886,0.7498,0.015999999945051968
GaussianNB,aps_cv+_crossval,3400,0.9518,2.2674,0.75,0.015000000013969839
GaussianNB,aps_cv+_crossval,3500,0.9528,2.2806,0.7492,0.030999999959021807
GaussianNB,aps_cv+_crossval,3600,0.9514,2.2634,0.7498,0.030999999959021807
GaussianNB,aps_cv+_crossval,3700,0.9546,2.3056,0.7488,0.030999999959021807
GaussianNB,aps_cv+_crossval,3800,0.9532,2.2838,0.749,0.030999999959021807
GaussianNB,aps_cv+_crossval,3900,0.9522,2.2638,0.7482,0.03200000000651926
GaussianNB,aps_cv+_crossval,4000,0.9512,2.2668,0.7474,0.030999999959021807
GaussianNB,aps_cv+_crossval,4100,0.9514,2.2574,0.7464,0.03100000007543713
GaussianNB,aps_cv+_crossval,4200,0.952,2.2566,0.7488,0.015999999945051968
GaussianNB,aps_cv+_crossval,4300,0.9514,2.2466,0.7484,0.030999999959021807
GaussianNB,aps_cv+_crossval,4400,0.9516,2.2694,0.7482,0.01600000006146729
