model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_split,3900,0.9386,1.907,0.7432,0.01600000000325963
GaussianNB,lac_split,4000,0.9522,2.0624,0.7438,0.0
GaussianNB,lac_split,4100,0.9532,2.0954,0.7342,0.0
GaussianNB,lac_split,4200,0.9564,2.1152,0.7394,0.0
GaussianNB,lac_split,4300,0.9452,1.9826,0.7432,0.0
GaussianNB,lac_split,4400,0.944,1.9614,0.7406,0.0
GaussianNB,lac_split,4500,0.9428,1.9546,0.738,0.0
GaussianNB,lac_split,4600,0.949,2.0356,0.745,0.01600000000325963
GaussianNB,lac_split,4700,0.9458,1.9904,0.744,0.0
GaussianNB,lac_split,4800,0.9538,2.0956,0.7418,0.015000000013969839
GaussianNB,lac_split,4900,0.9462,1.9766,0.7434,0.0
GaussianNB,lac_cv+_mean,100,0.9824,3.5772,0.645,0.01600000000325963
GaussianNB,lac_cv+_mean,200,0.9762,2.8194,0.692,0.0
GaussianNB,lac_cv+_mean,300,0.9566,2.3482,0.707,0.01600000000325963
GaussianNB,lac_cv+_mean,400,0.9678,2.5638,0.7026,0.0
GaussianNB,lac_cv+_mean,500,0.9588,2.3162,0.7086,0.015000000013969839
GaussianNB,lac_cv+_mean,600,0.9578,2.283,0.729,0.01600000000325963
GaussianNB,lac_cv+_mean,700,0.9644,2.2746,0.7434,0.01600000000325963
GaussianNB,lac_cv+_mean,800,0.9542,2.2028,0.72,0.01600000000325963
GaussianNB,lac_cv+_mean,900,0.9274,1.944,0.728,0.0159999999741558
GaussianNB,lac_cv+_mean,1000,0.9432,2.057,0.735,0.01600000000325963
GaussianNB,lac_cv+_mean,1100,0.9434,1.9634,0.736,0.014999999984866008
GaussianNB,lac_cv+_mean,1200,0.9432,2.0178,0.7258,0.0
GaussianNB,lac_cv+_mean,1300,0.9526,2.039,0.744,0.015000000013969839
GaussianNB,lac_cv+_mean,1400,0.9524,2.0834,0.728,0.015000000013969839
GaussianNB,lac_cv+_mean,1500,0.95,2.021,0.7362,0.03200000000651926
GaussianNB,lac_cv+_mean,1600,0.9588,2.1628,0.732,0.0
GaussianNB,lac_cv+_mean,1700,0.9502,2.0714,0.7298,0.01600000000325963
GaussianNB,lac_cv+_mean,1800,0.9518,2.0908,0.7286,0.0
GaussianNB,lac_cv+_mean,1900,0.955,2.0898,0.736,0.01600000000325963
GaussianNB,lac_cv+_mean,2000,0.9492,2.0258,0.7344,0.01600000000325963
GaussianNB,lac_cv+_mean,2100,0.9432,1.9954,0.7348,0.01600000000325963
GaussianNB,lac_cv+_mean,2200,0.9488,2.028,0.7378,0.0159999999741558
GaussianNB,lac_cv+_mean,2300,0.952,2.062,0.7418,0.01600000000325963
GaussianNB,lac_cv+_mean,2400,0.948,1.9788,0.7404,0.014999999984866008
GaussianNB,lac_cv+_mean,2500,0.9544,2.119,0.7406,0.01600000000325963
GaussianNB,lac_cv+_mean,2600,0.9462,2.0248,0.742,0.0159999999741558
GaussianNB,lac_cv+_mean,2700,0.9472,1.9948,0.7452,0.015000000013969839
GaussianNB,lac_cv+_mean,2800,0.9466,2.0026,0.7398,0.0
GaussianNB,lac_cv+_mean,2900,0.9478,2.0432,0.738,0.03200000000651926
GaussianNB,lac_cv+_mean,3000,0.9534,2.049,0.7394,0.0159999999741558
GaussianNB,lac_cv+_mean,3100,0.9454,2.0178,0.7366,0.01600000000325963
GaussianNB,lac_cv+_mean,3200,0.9486,2.028,0.7402,0.014999999984866008
GaussianNB,lac_cv+_mean,3300,0.9486,2.0192,0.741,0.01600000000325963
GaussianNB,lac_cv+_mean,3400,0.9484,2.0142,0.7452,0.0159999999741558
GaussianNB,lac_cv+_mean,3500,0.9454,1.9996,0.739,0.0
GaussianNB,lac_cv+_mean,3600,0.943,1.9682,0.7362,0.03200000000651926
GaussianNB,lac_cv+_mean,3700,0.9438,1.9996,0.74,0.015000000013969839
GaussianNB,lac_cv+_mean,3800,0.9472,1.9878,0.7416,0.01600000000325963
GaussianNB,lac_cv+_mean,3900,0.9464,1.9764,0.7428,0.01600000000325963
GaussianNB,lac_cv+_mean,4000,0.9428,1.95,0.7436,0.030999999988125637
GaussianNB,lac_cv+_mean,4100,0.9474,2.0116,0.7428,0.01600000000325963
GaussianNB,lac_cv+_mean,4200,0.946,1.9732,0.7412,0.031000000017229468
GaussianNB,lac_cv+_mean,4300,0.945,1.9826,0.745,0.031000000017229468
GaussianNB,lac_cv+_mean,4400,0.946,1.9676,0.7412,0.014999999984866008
GaussianNB,lac_cv+_mean,4500,0.9494,2.0246,0.7398,0.030999999988125637
GaussianNB,lac_cv+_mean,4600,0.9458,1.9884,0.7432,0.01600000000325963
GaussianNB,lac_cv+_mean,4700,0.9462,1.9994,0.7434,0.03200000000651926
GaussianNB,lac_cv+_mean,4800,0.9472,1.9812,0.744,0.030999999988125637
GaussianNB,lac_cv+_mean,4900,0.9484,2.0136,0.7432,0.014999999984866008
GaussianNB,lac_cv+_crossval,100,0.9302,2.6794,0.6018,0.030999999988125637
GaussianNB,lac_cv+_crossval,200,0.9584,2.53,0.6844,0.014999999984866008
GaussianNB,lac_cv+_crossval,300,0.966,2.5366,0.726,0.015000000013969839
GaussianNB,lac_cv+_crossval,400,0.9568,2.4308,0.7052,0.0159999999741558
GaussianNB,lac_cv+_crossval,500,0.9634,2.3944,0.7228,0.030999999988125637
GaussianNB,lac_cv+_crossval,600,0.9506,2.105,0.7222,0.01600000000325963
GaussianNB,lac_cv+_crossval,700,0.95,2.1342,0.7234,0.01600000000325963
GaussianNB,lac_cv+_crossval,800,0.9562,2.2014,0.7346,0.014999999984866008
GaussianNB,lac_cv+_crossval,900,0.9562,2.204,0.7226,0.014999999984866008
GaussianNB,lac_cv+_crossval,1000,0.9448,2.0828,0.7294,0.01600000000325963
GaussianNB,lac_cv+_crossval,1100,0.956,2.1486,0.7284,0.031000000017229468
GaussianNB,lac_cv+_crossval,1200,0.9496,2.092,0.7372,0.01600000000325963
GaussianNB,lac_cv+_crossval,1300,0.9444,2.031,0.7312,0.01600000000325963
GaussianNB,lac_cv+_crossval,1400,0.943,1.9874,0.735,0.031000000017229468
GaussianNB,lac_cv+_crossval,1500,0.9436,2.005,0.7392,0.014999999984866008
GaussianNB,lac_cv+_crossval,1600,0.9522,2.074,0.7344,0.015000000013969839
GaussianNB,lac_cv+_crossval,1700,0.9524,2.0716,0.7424,0.03200000000651926
GaussianNB,lac_cv+_crossval,1800,0.9522,2.0742,0.7374,0.030999999988125637
GaussianNB,lac_cv+_crossval,1900,0.9454,1.9882,0.7398,0.030999999988125637
GaussianNB,lac_cv+_crossval,2000,0.946,2.0018,0.7402,0.030999999988125637
GaussianNB,lac_cv+_crossval,2100,0.9394,1.978,0.741,0.03200000000651926
GaussianNB,lac_cv+_crossval,2200,0.9506,2.067,0.7298,0.031000000017229468
GaussianNB,lac_cv+_crossval,2300,0.945,2.0222,0.736,0.030999999988125637
GaussianNB,lac_cv+_crossval,2400,0.9462,2.0062,0.7392,0.0159999999741558
GaussianNB,lac_cv+_crossval,2500,0.9546,2.0716,0.7392,0.030999999988125637
GaussianNB,lac_cv+_crossval,2600,0.9482,1.9976,0.742,0.015000000013969839
GaussianNB,lac_cv+_crossval,2700,0.9514,2.0206,0.7408,0.015000000013969839
GaussianNB,lac_cv+_crossval,2800,0.9422,1.9518,0.7454,0.0159999999741558
GaussianNB,lac_cv+_crossval,2900,0.9426,1.9378,0.7426,0.014999999984866008
GaussianNB,lac_cv+_crossval,3000,0.9448,2.0016,0.7428,0.030999999988125637
GaussianNB,lac_cv+_crossval,3100,0.9566,2.1004,0.737,0.0159999999741558
GaussianNB,lac_cv+_crossval,3200,0.9488,2.0438,0.7402,0.031000000017229468
GaussianNB,lac_cv+_crossval,3300,0.9498,2.0314,0.7452,0.03200000000651926
GaussianNB,lac_cv+_crossval,3400,0.9472,2.0094,0.744,0.015000000013969839
GaussianNB,lac_cv+_crossval,3500,0.9466,2.0156,0.7382,0.03200000000651926
GaussianNB,lac_cv+_crossval,3600,0.9484,2.0086,0.7462,0.030999999988125637
GaussianNB,lac_cv+_crossval,3700,0.9474,2.0008,0.7426,0.030999999988125637
GaussianNB,lac_cv+_crossval,3800,0.9476,1.9858,0.742,0.03200000000651926
GaussianNB,lac_cv+_crossval,3900,0.945,1.989,0.7394,0.01600000000325963
GaussianNB,lac_cv+_crossval,4000,0.9452,1.9908,0.746,0.030999999988125637
GaussianNB,lac_cv+_crossval,4100,0.947,2.0084,0.7434,0.030999999988125637
GaussianNB,lac_cv+_crossval,4200,0.9456,1.9762,0.746,0.030999999988125637
GaussianNB,lac_cv+_crossval,4300,0.949,2.0156,0.7428,0.0470000000204891
GaussianNB,lac_cv+_crossval,4400,0.9474,2.0016,0.7448,0.01600000000325963
GaussianNB,lac_cv+_crossval,4500,0.947,1.9884,0.7436,0.0159999999741558
GaussianNB,lac_cv+_crossval,4600,0.9466,1.9836,0.7454,0.01600000000325963
GaussianNB,lac_cv+_crossval,4700,0.9456,1.9704,0.745,0.03200000000651926
GaussianNB,lac_cv+_crossval,4800,0.9474,1.9888,0.7438,0.031000000017229468
GaussianNB,lac_cv+_crossval,4900,0.9456,1.9772,0.7438,0.0470000000204891
GaussianNB,lac_jackknife+_crossval,100,0.9204,2.3632,0.6476,0.1879999999946449
GaussianNB,lac_jackknife+_crossval,200,0.9424,2.381,0.7034,0.2659999999741558
GaussianNB,lac_jackknife+_crossval,300,0.9396,2.1848,0.7022,0.25
GaussianNB,lac_jackknife+_crossval,400,0.9396,2.1856,0.7132,0.26600000000325963
GaussianNB,lac_jackknife+_crossval,500,0.9578,2.3692,0.7044,0.15700000000651926
GaussianNB,lac_jackknife+_crossval,600,0.9484,2.179,0.724,0.28099999998812564
GaussianNB,lac_jackknife+_crossval,700,0.9466,2.1356,0.7216,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,800,0.9548,2.2098,0.7262,0.1870000000053551
GaussianNB,lac_jackknife+_crossval,900,0.9434,2.0506,0.732,0.2340000000258442
GaussianNB,lac_jackknife+_crossval,1000,0.9504,2.1622,0.7256,0.1870000000053551
GaussianNB,lac_jackknife+_crossval,1100,0.9508,2.162,0.7324,0.21799999999348074
GaussianNB,lac_jackknife+_crossval,1200,0.95,2.1216,0.7254,0.20300000000861473
GaussianNB,lac_jackknife+_crossval,1300,0.942,1.9468,0.7436,0.25
GaussianNB,lac_jackknife+_crossval,1400,0.939,1.9598,0.7426,0.1879999999946449
GaussianNB,lac_jackknife+_crossval,1500,0.951,2.0994,0.7314,0.21900000001187436
GaussianNB,lac_jackknife+_crossval,1600,0.946,1.9948,0.743,0.1870000000053551
GaussianNB,lac_jackknife+_crossval,1700,0.9558,2.1326,0.7352,0.26600000000325963
GaussianNB,lac_jackknife+_crossval,1800,0.9498,2.0454,0.7352,0.23499999998603016
GaussianNB,lac_jackknife+_crossval,1900,0.9418,1.968,0.7382,0.3129999999946449
GaussianNB,lac_jackknife+_crossval,2000,0.9398,1.951,0.7376,0.21900000001187436
GaussianNB,lac_jackknife+_crossval,2100,0.9412,1.9788,0.736,0.28100000001722947
GaussianNB,lac_jackknife+_crossval,2200,0.948,2.021,0.7362,0.3120000000053551
GaussianNB,lac_jackknife+_crossval,2300,0.9542,2.0784,0.7414,0.28099999998812564
GaussianNB,lac_jackknife+_crossval,2400,0.947,2.0168,0.7426,0.23499999998603016
GaussianNB,lac_jackknife+_crossval,2500,0.9486,2.0288,0.741,0.21799999999348074
GaussianNB,lac_jackknife+_crossval,2600,0.9488,2.0606,0.7426,0.34400000001187436
GaussianNB,lac_jackknife+_crossval,2700,0.9458,2.035,0.734,0.28099999998812564
GaussianNB,lac_jackknife+_crossval,2800,0.947,1.997,0.7408,0.3279999999795109
GaussianNB,lac_jackknife+_crossval,2900,0.9426,1.9672,0.7402,0.3289999999979045
GaussianNB,lac_jackknife+_crossval,3000,0.948,1.9936,0.7424,0.35899999999674037
GaussianNB,lac_jackknife+_crossval,3100,0.9458,1.9796,0.7438,0.25
GaussianNB,lac_jackknife+_crossval,3200,0.9452,1.9758,0.7442,0.29699999999138527
GaussianNB,lac_jackknife+_crossval,3300,0.9466,2.0122,0.7408,0.28099999998812564
GaussianNB,lac_jackknife+_crossval,3400,0.952,2.067,0.7376,0.25
GaussianNB,lac_jackknife+_crossval,3500,0.9466,2.02,0.7434,0.28200000000651926
GaussianNB,lac_jackknife+_crossval,3600,0.946,1.9828,0.7456,0.28200000000651926
GaussianNB,lac_jackknife+_crossval,3700,0.9478,2.009,0.7394,0.3590000000258442
GaussianNB,lac_jackknife+_crossval,3800,0.9482,2.0214,0.7416,0.39100000000325963
GaussianNB,lac_jackknife+_crossval,3900,0.9444,1.9732,0.7426,0.42199999999138527
GaussianNB,lac_jackknife+_crossval,4000,0.9462,2.0094,0.7416,0.3129999999946449
GaussianNB,lac_jackknife+_crossval,4100,0.9462,1.9832,0.7454,0.32800000000861473
GaussianNB,lac_jackknife+_crossval,4200,0.948,2.0046,0.7436,0.34400000001187436
GaussianNB,lac_jackknife+_crossval,4300,0.9478,1.9958,0.741,0.2970000000204891
GaussianNB,lac_jackknife+_crossval,4400,0.9456,1.9762,0.7398,0.28099999998812564
GaussianNB,lac_jackknife+_crossval,4500,0.9434,1.947,0.7434,0.32800000000861473
GaussianNB,lac_jackknife+_crossval,4600,0.9466,2.0004,0.7472,0.26500000001396984
GaussianNB,lac_jackknife+_crossval,4700,0.9458,1.9804,0.7428,0.28200000000651926
GaussianNB,lac_jackknife+_crossval,4800,0.9468,1.9916,0.7438,0.29699999999138527
GaussianNB,lac_jackknife+_crossval,4900,0.9466,1.9852,0.7436,0.28099999998812564
GaussianNB,aps_split,100,0.9348,2.8236,0.6164,0.0159999999741558
GaussianNB,aps_split,200,0.9658,2.8728,0.6746,0.0
GaussianNB,aps_split,300,0.9586,2.5978,0.7078,0.0
GaussianNB,aps_split,400,0.932,2.1054,0.7218,0.0
GaussianNB,aps_split,500,0.9322,2.1696,0.7212,0.0
GaussianNB,aps_split,600,0.9202,2.0056,0.73,0.0
GaussianNB,aps_split,700,0.9424,2.2178,0.7238,0.01600000000325963
GaussianNB,aps_split,800,0.9546,2.3762,0.7084,0.0
GaussianNB,aps_split,900,0.9788,2.7816,0.7348,0.0159999999741558
GaussianNB,aps_split,1000,0.932,2.0516,0.7264,0.0
GaussianNB,aps_split,1100,0.9422,2.2406,0.7222,0.01600000000325963
GaussianNB,aps_split,1200,0.9642,2.4844,0.7284,0.0
GaussianNB,aps_split,1300,0.9512,2.18,0.7488,0.0
GaussianNB,aps_split,1400,0.9516,2.2564,0.7242,0.0
GaussianNB,aps_split,1500,0.9566,2.2916,0.7382,0.01600000000325963
GaussianNB,aps_split,1600,0.9388,2.112,0.7332,0.0
GaussianNB,aps_split,1700,0.9564,2.3526,0.7308,0.0159999999741558
GaussianNB,aps_split,1800,0.9518,2.204,0.7328,0.0
GaussianNB,aps_split,1900,0.9496,2.1968,0.7356,0.0
GaussianNB,aps_split,2000,0.9522,2.237,0.7362,0.014999999984866008
GaussianNB,aps_split,2100,0.9606,2.3654,0.7404,0.0
GaussianNB,aps_split,2200,0.931,2.0424,0.7388,0.015000000013969839
GaussianNB,aps_split,2300,0.9472,2.1884,0.7366,0.0
GaussianNB,aps_split,2400,0.9504,2.208,0.7448,0.015000000013969839
GaussianNB,aps_split,2500,0.9494,2.2072,0.7458,0.0
GaussianNB,aps_split,2600,0.9502,2.2032,0.734,0.0
GaussianNB,aps_split,2700,0.9426,2.1038,0.7366,0.01600000000325963
GaussianNB,aps_split,2800,0.9582,2.2996,0.7406,0.0
GaussianNB,aps_split,2900,0.9502,2.2248,0.7352,0.0
GaussianNB,aps_split,3000,0.9518,2.2016,0.7464,0.0
GaussianNB,aps_split,3100,0.9498,2.2194,0.738,0.01600000000325963
GaussianNB,aps_split,3200,0.9548,2.2484,0.7448,0.0
GaussianNB,aps_split,3300,0.9502,2.1834,0.746,0.015000000013969839
GaussianNB,aps_split,3400,0.9454,2.1376,0.7396,0.0
GaussianNB,aps_split,3500,0.9354,2.0576,0.736,0.014999999984866008
GaussianNB,aps_split,3600,0.9418,2.1164,0.7348,0.01600000000325963
GaussianNB,aps_split,3700,0.9602,2.2954,0.7434,0.0
GaussianNB,aps_split,3800,0.9518,2.2192,0.743,0.0
GaussianNB,aps_split,3900,0.9554,2.255,0.7402,0.0
GaussianNB,aps_split,4000,0.9398,2.1062,0.7346,0.01600000000325963
GaussianNB,aps_split,4100,0.9402,2.1018,0.7434,0.0
GaussianNB,aps_split,4200,0.9506,2.2108,0.7388,0.0
GaussianNB,aps_split,4300,0.946,2.1446,0.7402,0.01600000000325963
GaussianNB,aps_split,4400,0.9486,2.1794,0.7406,0.0
GaussianNB,aps_split,4500,0.952,2.187,0.7434,0.0
GaussianNB,aps_split,4600,0.9324,2.0116,0.7444,0.0
GaussianNB,aps_split,4700,0.9466,2.1478,0.7396,0.0
GaussianNB,aps_split,4800,0.956,2.2696,0.7388,0.015000000013969839
GaussianNB,aps_split,4900,0.948,2.1512,0.747,0.03200000000651926
GaussianNB,aps_cv+_mean,100,0.9864,3.7666,0.6156,0.014999999984866008
GaussianNB,aps_cv+_mean,200,0.9762,2.8602,0.6856,0.0
GaussianNB,aps_cv+_mean,300,0.9692,2.753,0.703,0.031000000017229468
GaussianNB,aps_cv+_mean,400,0.9306,2.1686,0.7016,0.03200000000651926
GaussianNB,aps_cv+_mean,500,0.95,2.3782,0.7054,0.015000000013969839
GaussianNB,aps_cv+_mean,600,0.9554,2.2636,0.7352,0.030999999988125637
GaussianNB,aps_cv+_mean,700,0.9588,2.4442,0.7212,0.015000000013969839
GaussianNB,aps_cv+_mean,800,0.9636,2.3932,0.7232,0.01600000000325963
GaussianNB,aps_cv+_mean,900,0.9532,2.2652,0.7364,0.0
GaussianNB,aps_cv+_mean,1000,0.9486,2.2006,0.7324,0.01600000000325963
GaussianNB,aps_cv+_mean,1100,0.9564,2.2764,0.7332,0.015000000013969839
GaussianNB,aps_cv+_mean,1200,0.9394,2.1304,0.7336,0.015000000013969839
GaussianNB,aps_cv+_mean,1300,0.949,2.2328,0.7316,0.01600000000325963
GaussianNB,aps_cv+_mean,1400,0.9548,2.2152,0.742,0.01600000000325963
GaussianNB,aps_cv+_mean,1500,0.9576,2.2868,0.7394,0.015000000013969839
GaussianNB,aps_cv+_mean,1600,0.956,2.2888,0.7312,0.015000000013969839
GaussianNB,aps_cv+_mean,1700,0.941,2.1578,0.7292,0.014999999984866008
GaussianNB,aps_cv+_mean,1800,0.9494,2.2296,0.7338,0.0
GaussianNB,aps_cv+_mean,1900,0.9508,2.2158,0.7392,0.015000000013969839
GaussianNB,aps_cv+_mean,2000,0.9414,2.1438,0.7352,0.030999999988125637
GaussianNB,aps_cv+_mean,2100,0.9532,2.2086,0.742,0.015000000013969839
GaussianNB,aps_cv+_mean,2200,0.9456,2.1392,0.737,0.01600000000325963
GaussianNB,aps_cv+_mean,2300,0.952,2.2176,0.7386,0.01600000000325963
GaussianNB,aps_cv+_mean,2400,0.9458,2.1444,0.7478,0.015000000013969839
GaussianNB,aps_cv+_mean,2500,0.9422,2.1396,0.7266,0.015000000013969839
GaussianNB,aps_cv+_mean,2600,0.9462,2.1566,0.737,0.01600000000325963
GaussianNB,aps_cv+_mean,2700,0.9462,2.148,0.7442,0.01600000000325963
GaussianNB,aps_cv+_mean,2800,0.9482,2.1406,0.7398,0.015000000013969839
GaussianNB,aps_cv+_mean,2900,0.9488,2.184,0.7428,0.015000000013969839
GaussianNB,aps_cv+_mean,3000,0.945,2.1554,0.7424,0.030999999988125637
GaussianNB,aps_cv+_mean,3100,0.9484,2.1618,0.7394,0.031000000017229468
GaussianNB,aps_cv+_mean,3200,0.9478,2.1514,0.7412,0.01600000000325963
GaussianNB,aps_cv+_mean,3300,0.9494,2.1652,0.7366,0.014999999984866008
GaussianNB,aps_cv+_mean,3400,0.95,2.1846,0.7396,0.01600000000325963
GaussianNB,aps_cv+_mean,3500,0.9486,2.184,0.7406,0.0159999999741558
GaussianNB,aps_cv+_mean,3600,0.9498,2.1574,0.7468,0.01600000000325963
GaussianNB,aps_cv+_mean,3700,0.952,2.203,0.7432,0.030999999988125637
GaussianNB,aps_cv+_mean,3800,0.9496,2.175,0.7422,0.031000000017229468
GaussianNB,aps_cv+_mean,3900,0.9478,2.1718,0.7408,0.015000000013969839
GaussianNB,aps_cv+_mean,4000,0.9464,2.1544,0.7398,0.01600000000325963
GaussianNB,aps_cv+_mean,4100,0.9496,2.1662,0.7468,0.01600000000325963
GaussianNB,aps_cv+_mean,4200,0.9466,2.1428,0.7472,0.030999999988125637
GaussianNB,aps_cv+_mean,4300,0.9436,2.1304,0.7422,0.01600000000325963
GaussianNB,aps_cv+_mean,4400,0.9488,2.1686,0.7438,0.03200000000651926
GaussianNB,aps_cv+_mean,4500,0.948,2.1814,0.7402,0.0159999999741558
GaussianNB,aps_cv+_mean,4600,0.9466,2.1452,0.743,0.046999999991385266
GaussianNB,aps_cv+_mean,4700,0.949,2.1636,0.7468,0.030999999988125637
GaussianNB,aps_cv+_mean,4800,0.9492,2.1662,0.7424,0.01600000000325963
GaussianNB,aps_cv+_mean,4900,0.948,2.1612,0.7432,0.030999999988125637
GaussianNB,aps_cv+_crossval,100,0.9548,2.9962,0.6536,0.015000000013969839
GaussianNB,aps_cv+_crossval,200,0.9716,3.1712,0.6834,0.015000000013969839
GaussianNB,aps_cv+_crossval,300,0.9378,2.3444,0.6946,0.0159999999741558
GaussianNB,aps_cv+_crossval,400,0.9508,2.3834,0.7194,0.01600000000325963
GaussianNB,aps_cv+_crossval,500,0.957,2.488,0.7238,0.0
GaussianNB,aps_cv+_crossval,600,0.9456,2.2052,0.7098,0.015000000013969839
GaussianNB,aps_cv+_crossval,700,0.9482,2.2392,0.727,0.015000000013969839
GaussianNB,aps_cv+_crossval,800,0.941,2.225,0.7234,0.015000000013969839
GaussianNB,aps_cv+_crossval,900,0.9356,2.131,0.7226,0.01600000000325963
GaussianNB,aps_cv+_crossval,1000,0.9446,2.2302,0.7316,0.01600000000325963
GaussianNB,aps_cv+_crossval,1100,0.938,2.1678,0.7218,0.030999999988125637
GaussianNB,aps_cv+_crossval,1200,0.9392,2.1754,0.7414,0.0159999999741558
GaussianNB,aps_cv+_crossval,1300,0.9458,2.2262,0.724,0.0159999999741558
GaussianNB,aps_cv+_crossval,1400,0.9458,2.184,0.732,0.01600000000325963
GaussianNB,aps_cv+_crossval,1500,0.9442,2.1878,0.7292,0.01600000000325963
GaussianNB,aps_cv+_crossval,1600,0.9408,2.1702,0.73,0.03200000000651926
GaussianNB,aps_cv+_crossval,1700,0.9448,2.1366,0.7386,0.015000000013969839
GaussianNB,aps_cv+_crossval,1800,0.9466,2.1978,0.74,0.01600000000325963
GaussianNB,aps_cv+_crossval,1900,0.9384,2.0666,0.7444,0.015000000013969839
GaussianNB,aps_cv+_crossval,2000,0.9414,2.0956,0.7382,0.030999999988125637
GaussianNB,aps_cv+_crossval,2100,0.9414,2.1134,0.737,0.030999999988125637
GaussianNB,aps_cv+_crossval,2200,0.9452,2.1222,0.738,0.01600000000325963
GaussianNB,aps_cv+_crossval,2300,0.939,2.1156,0.7352,0.03200000000651926
GaussianNB,aps_cv+_crossval,2400,0.9424,2.1306,0.7438,0.031000000017229468
GaussianNB,aps_cv+_crossval,2500,0.9442,2.1414,0.74,0.046999999991385266
GaussianNB,aps_cv+_crossval,2600,0.9448,2.1442,0.7412,0.030999999988125637
GaussianNB,aps_cv+_crossval,2700,0.9404,2.1106,0.739,0.014999999984866008
GaussianNB,aps_cv+_crossval,2800,0.9422,2.1124,0.7382,0.031000000017229468
GaussianNB,aps_cv+_crossval,2900,0.9456,2.1528,0.7438,0.01600000000325963
GaussianNB,aps_cv+_crossval,3000,0.941,2.1074,0.7376,0.03200000000651926
GaussianNB,aps_cv+_crossval,3100,0.9472,2.1488,0.7448,0.030999999988125637
GaussianNB,aps_cv+_crossval,3200,0.9458,2.1798,0.7406,0.03200000000651926
GaussianNB,aps_cv+_crossval,3300,0.944,2.1586,0.7408,0.030999999988125637
GaussianNB,aps_cv+_crossval,3400,0.9438,2.147,0.7382,0.01600000000325963
GaussianNB,aps_cv+_crossval,3500,0.945,2.1568,0.743,0.030999999988125637
GaussianNB,aps_cv+_crossval,3600,0.9448,2.1458,0.746,0.030999999988125637
GaussianNB,aps_cv+_crossval,3700,0.9478,2.1668,0.745,0.01600000000325963
GaussianNB,aps_cv+_crossval,3800,0.943,2.1176,0.7472,0.031000000017229468
GaussianNB,aps_cv+_crossval,3900,0.9416,2.1184,0.7438,0.046999999991385266
GaussianNB,aps_cv+_crossval,4000,0.9408,2.1162,0.7414,0.030999999988125637
GaussianNB,aps_cv+_crossval,4100,0.9446,2.1332,0.7472,0.0470000000204891
GaussianNB,aps_cv+_crossval,4200,0.941,2.1016,0.7424,0.03200000000651926
GaussianNB,aps_cv+_crossval,4300,0.9396,2.1064,0.7414,0.046999999991385266
