model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_jackknife+_crossval,100,0.9292,3.0398,0.6132,0.125
GaussianNB,lac_jackknife+_crossval,200,0.9466,2.6928,0.6836,0.125
GaussianNB,lac_jackknife+_crossval,300,0.9596,2.915,0.6772,0.14100000000325963
GaussianNB,lac_jackknife+_crossval,400,0.9524,2.6744,0.685,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,500,0.9462,2.5446,0.696,0.14100000000325963
GaussianNB,lac_jackknife+_crossval,600,0.934,2.3274,0.7036,0.14000000001396984
GaussianNB,lac_jackknife+_crossval,700,0.948,2.534,0.7096,0.15700000000651926
GaussianNB,lac_jackknife+_crossval,800,0.955,2.7282,0.7162,0.14100000000325963
GaussianNB,lac_jackknife+_crossval,900,0.9528,2.7494,0.7054,0.14100000000325963
GaussianNB,lac_jackknife+_crossval,1000,0.9518,2.6572,0.7124,0.17199999996228144
GaussianNB,lac_jackknife+_crossval,1100,0.9408,2.4368,0.711,0.15600000001722947
GaussianNB,lac_jackknife+_crossval,1200,0.9464,2.5538,0.7098,0.17099999997299165
GaussianNB,lac_jackknife+_crossval,1300,0.9542,2.7496,0.708,0.1720000000204891
GaussianNB,lac_jackknife+_crossval,1400,0.9482,2.5528,0.7106,0.18699999997625127
GaussianNB,lac_jackknife+_crossval,1500,0.9548,2.6546,0.7202,0.18800000002374873
GaussianNB,lac_jackknife+_crossval,1600,0.9436,2.4396,0.7156,0.17099999997299165
GaussianNB,lac_jackknife+_crossval,1700,0.9454,2.4942,0.7074,0.20300000003771856
GaussianNB,lac_jackknife+_crossval,1800,0.9534,2.6512,0.7182,0.17099999997299165
GaussianNB,lac_jackknife+_crossval,1900,0.9512,2.601,0.7174,0.18799999996554106
GaussianNB,lac_jackknife+_crossval,2000,0.9524,2.5668,0.7148,0.20300000003771856
GaussianNB,lac_jackknife+_crossval,2100,0.947,2.551,0.7186,0.18800000002374873
GaussianNB,lac_jackknife+_crossval,2200,0.946,2.436,0.7126,0.21899999998277053
GaussianNB,lac_jackknife+_crossval,2300,0.951,2.5898,0.7174,0.21899999998277053
GaussianNB,lac_jackknife+_crossval,2400,0.9456,2.4848,0.7118,0.20300000003771856
GaussianNB,lac_jackknife+_crossval,2500,0.9534,2.6424,0.7176,0.20300000003771856
GaussianNB,lac_jackknife+_crossval,2600,0.9476,2.5328,0.706,0.20300000003771856
GaussianNB,lac_jackknife+_crossval,2700,0.9474,2.5364,0.7158,0.21899999998277053
GaussianNB,lac_jackknife+_crossval,2800,0.9502,2.5948,0.7178,0.2190000000409782
GaussianNB,lac_jackknife+_crossval,2900,0.9468,2.5254,0.716,0.23399999999674037
GaussianNB,lac_jackknife+_crossval,3000,0.9506,2.5766,0.7122,0.21799999999348074
GaussianNB,lac_jackknife+_crossval,3100,0.9532,2.6238,0.7158,0.23499999998603016
GaussianNB,lac_jackknife+_crossval,3200,0.9488,2.5528,0.7156,0.21899999998277053
GaussianNB,lac_jackknife+_crossval,3300,0.9522,2.6054,0.7172,0.23399999999674037
GaussianNB,lac_jackknife+_crossval,3400,0.9508,2.5858,0.713,0.23399999999674037
GaussianNB,lac_jackknife+_crossval,3500,0.9456,2.4898,0.7152,0.25
GaussianNB,lac_jackknife+_crossval,3600,0.9522,2.5914,0.7182,0.25
GaussianNB,lac_jackknife+_crossval,3700,0.9474,2.4964,0.717,0.2809999999590218
GaussianNB,lac_jackknife+_crossval,3800,0.95,2.5536,0.7158,0.26600000000325963
GaussianNB,lac_jackknife+_crossval,3900,0.9492,2.5608,0.7184,0.25
GaussianNB,lac_jackknife+_crossval,4000,0.947,2.525,0.7158,0.26600000000325963
GaussianNB,lac_jackknife+_crossval,4100,0.9472,2.5218,0.7176,0.25
GaussianNB,lac_jackknife+_crossval,4200,0.949,2.5436,0.7204,0.26600000000325963
GaussianNB,lac_jackknife+_crossval,4300,0.9508,2.5834,0.7158,0.28100000001722947
GaussianNB,lac_jackknife+_crossval,4400,0.9486,2.5426,0.717,0.28100000001722947
GaussianNB,lac_jackknife+_crossval,4500,0.9482,2.5382,0.7158,0.32800000003771856
GaussianNB,lac_jackknife+_crossval,4600,0.9482,2.5412,0.7164,0.28100000001722947
GaussianNB,lac_jackknife+_crossval,4700,0.9492,2.5466,0.717,0.3119999999762513
GaussianNB,lac_jackknife+_crossval,4800,0.9488,2.5382,0.7178,0.3119999999762513
GaussianNB,lac_jackknife+_crossval,4900,0.9484,2.5312,0.7176,0.2970000000204891
GaussianNB,aps_split,100,0.9086,2.664,0.6094,0.0
GaussianNB,aps_split,200,0.9548,3.0014,0.6674,0.0
GaussianNB,aps_split,300,0.9696,3.2032,0.6882,0.0
GaussianNB,aps_split,400,0.9762,3.2036,0.6914,0.01600000000325963
GaussianNB,aps_split,500,0.9796,3.5678,0.6806,0.0
GaussianNB,aps_split,600,0.9278,2.326,0.7088,0.0
GaussianNB,aps_split,700,0.974,3.2408,0.7004,0.0
GaussianNB,aps_split,800,0.9446,2.5578,0.7036,0.014999999955762178
GaussianNB,aps_split,900,0.9384,2.4716,0.7098,0.0
GaussianNB,aps_split,1000,0.9586,2.7842,0.7118,0.0
GaussianNB,aps_split,1100,0.9748,3.1154,0.7158,0.0
GaussianNB,aps_split,1200,0.9652,2.9976,0.7074,0.015000000013969839
GaussianNB,aps_split,1300,0.93,2.3288,0.7116,0.01600000000325963
GaussianNB,aps_split,1400,0.9362,2.4134,0.7092,0.0
GaussianNB,aps_split,1500,0.9412,2.4658,0.7146,0.0
GaussianNB,aps_split,1600,0.9634,2.9036,0.7096,0.0
GaussianNB,aps_split,1700,0.9502,2.6448,0.7138,0.01600000000325963
GaussianNB,aps_split,1800,0.9574,2.7794,0.7162,0.0
GaussianNB,aps_split,1900,0.962,2.8764,0.713,0.0
GaussianNB,aps_split,2000,0.944,2.5058,0.7096,0.0
GaussianNB,aps_split,2100,0.958,2.8724,0.7104,0.01600000000325963
GaussianNB,aps_split,2200,0.9614,2.9132,0.7132,0.0
GaussianNB,aps_split,2300,0.9344,2.377,0.7112,0.0
GaussianNB,aps_split,2400,0.9484,2.6638,0.7084,0.0
GaussianNB,aps_split,2500,0.951,2.6552,0.7072,0.01600000000325963
GaussianNB,aps_split,2600,0.9442,2.5246,0.7186,0.015000000013969839
GaussianNB,aps_split,2700,0.9508,2.657,0.7164,0.0
GaussianNB,aps_split,2800,0.9418,2.4712,0.7154,0.0
GaussianNB,aps_split,2900,0.9574,2.716,0.7132,0.0
GaussianNB,aps_split,3000,0.9524,2.6726,0.7144,0.01600000000325963
GaussianNB,aps_split,3100,0.9692,3.0396,0.7146,0.0
GaussianNB,aps_split,3200,0.9424,2.4816,0.7168,0.0
GaussianNB,aps_split,3300,0.9518,2.6736,0.7132,0.0
GaussianNB,aps_split,3400,0.9486,2.5978,0.713,0.0
GaussianNB,aps_split,3500,0.948,2.5672,0.7128,0.01600000000325963
GaussianNB,aps_split,3600,0.9568,2.7524,0.7152,0.015000000013969839
GaussianNB,aps_split,3700,0.9486,2.6178,0.7148,0.0
GaussianNB,aps_split,3800,0.9486,2.605,0.719,0.0
GaussianNB,aps_split,3900,0.951,2.649,0.7138,0.0
GaussianNB,aps_split,4000,0.9512,2.6508,0.7152,0.01600000000325963
GaussianNB,aps_split,4100,0.9408,2.467,0.7156,0.01600000000325963
GaussianNB,aps_split,4200,0.947,2.5578,0.714,0.0
GaussianNB,aps_split,4300,0.9586,2.791,0.716,0.0
GaussianNB,aps_split,4400,0.9444,2.5242,0.7138,0.01600000000325963
GaussianNB,aps_split,4500,0.952,2.6832,0.715,0.01600000000325963
GaussianNB,aps_split,4600,0.9506,2.662,0.717,0.015000000013969839
GaussianNB,aps_split,4700,0.955,2.692,0.7148,0.01600000000325963
GaussianNB,aps_split,4800,0.9502,2.603,0.7152,0.014999999955762178
GaussianNB,aps_split,4900,0.9444,2.5222,0.7128,0.01600000000325963
GaussianNB,aps_cv+_mean,100,0.9534,3.1474,0.6476,0.01600000000325963
GaussianNB,aps_cv+_mean,200,0.9606,3.0392,0.6634,0.01600000000325963
GaussianNB,aps_cv+_mean,300,0.9816,3.3476,0.6776,0.015000000013969839
GaussianNB,aps_cv+_mean,400,0.9618,2.8576,0.7016,0.014999999955762178
GaussianNB,aps_cv+_mean,500,0.9566,2.7882,0.698,0.01600000000325963
GaussianNB,aps_cv+_mean,600,0.9498,2.6984,0.7018,0.01600000000325963
GaussianNB,aps_cv+_mean,700,0.9484,2.5822,0.7088,0.0
GaussianNB,aps_cv+_mean,800,0.9588,2.9044,0.7016,0.01600000000325963
GaussianNB,aps_cv+_mean,900,0.9438,2.563,0.7058,0.01600000000325963
GaussianNB,aps_cv+_mean,1000,0.9486,2.6436,0.7062,0.015000000013969839
GaussianNB,aps_cv+_mean,1100,0.9458,2.5306,0.7194,0.01600000000325963
GaussianNB,aps_cv+_mean,1200,0.9524,2.6966,0.7024,0.01600000000325963
GaussianNB,aps_cv+_mean,1300,0.9602,2.888,0.709,0.01600000000325963
GaussianNB,aps_cv+_mean,1400,0.9536,2.713,0.7144,0.0
GaussianNB,aps_cv+_mean,1500,0.9554,2.7552,0.7036,0.0
GaussianNB,aps_cv+_mean,1600,0.955,2.6776,0.7084,0.015000000013969839
GaussianNB,aps_cv+_mean,1700,0.9502,2.6348,0.71,0.01600000000325963
GaussianNB,aps_cv+_mean,1800,0.9536,2.6654,0.7152,0.0
GaussianNB,aps_cv+_mean,1900,0.9492,2.639,0.7152,0.01600000000325963
GaussianNB,aps_cv+_mean,2000,0.9446,2.5492,0.7122,0.01600000000325963
GaussianNB,aps_cv+_mean,2100,0.958,2.765,0.7176,0.01600000000325963
GaussianNB,aps_cv+_mean,2200,0.9518,2.6562,0.7158,0.015000000013969839
GaussianNB,aps_cv+_mean,2300,0.9564,2.7448,0.7126,0.01600000000325963
GaussianNB,aps_cv+_mean,2400,0.9542,2.6806,0.7166,0.01600000000325963
GaussianNB,aps_cv+_mean,2500,0.9538,2.6626,0.7174,0.03200000000651926
GaussianNB,aps_cv+_mean,2600,0.9484,2.5814,0.7148,0.01600000000325963
GaussianNB,aps_cv+_mean,2700,0.9486,2.5838,0.7144,0.015000000013969839
GaussianNB,aps_cv+_mean,2800,0.9498,2.6434,0.7184,0.014999999955762178
GaussianNB,aps_cv+_mean,2900,0.9488,2.5976,0.7158,0.01600000000325963
GaussianNB,aps_cv+_mean,3000,0.9498,2.6284,0.7152,0.03200000000651926
GaussianNB,aps_cv+_mean,3100,0.9534,2.6632,0.722,0.031000000017229468
GaussianNB,aps_cv+_mean,3200,0.9512,2.642,0.7164,0.01600000000325963
GaussianNB,aps_cv+_mean,3300,0.9516,2.616,0.718,0.031000000017229468
GaussianNB,aps_cv+_mean,3400,0.9516,2.6528,0.713,0.01600000000325963
GaussianNB,aps_cv+_mean,3500,0.951,2.6508,0.7168,0.01600000000325963
GaussianNB,aps_cv+_mean,3600,0.9496,2.5986,0.7138,0.01600000000325963
GaussianNB,aps_cv+_mean,3700,0.9496,2.6246,0.718,0.031000000017229468
GaussianNB,aps_cv+_mean,3800,0.9514,2.6302,0.7172,0.015000000013969839
GaussianNB,aps_cv+_mean,3900,0.9498,2.6052,0.7192,0.014999999955762178
GaussianNB,aps_cv+_mean,4000,0.9552,2.706,0.714,0.01600000000325963
GaussianNB,aps_cv+_mean,4100,0.9478,2.586,0.7148,0.03200000000651926
GaussianNB,aps_cv+_mean,4200,0.951,2.618,0.7174,0.01600000000325963
GaussianNB,aps_cv+_mean,4300,0.9492,2.5752,0.7146,0.01600000000325963
GaussianNB,aps_cv+_mean,4400,0.9518,2.6214,0.7156,0.031000000017229468
GaussianNB,aps_cv+_mean,4500,0.9528,2.6702,0.7172,0.015000000013969839
GaussianNB,aps_cv+_mean,4600,0.9524,2.6674,0.7152,0.014999999955762178
GaussianNB,aps_cv+_mean,4700,0.9532,2.643,0.7196,0.031000000017229468
GaussianNB,aps_cv+_mean,4800,0.9506,2.6234,0.7168,0.01600000000325963
GaussianNB,aps_cv+_mean,4900,0.9512,2.6226,0.7168,0.01600000000325963
GaussianNB,aps_cv+_crossval,100,0.9484,3.2222,0.6342,0.01600000000325963
GaussianNB,aps_cv+_crossval,200,0.937,2.7728,0.6684,0.01600000000325963
GaussianNB,aps_cv+_crossval,300,0.939,2.6978,0.6814,0.01600000000325963
GaussianNB,aps_cv+_crossval,400,0.9252,2.4754,0.696,0.01600000000325963
GaussianNB,aps_cv+_crossval,500,0.9418,2.584,0.6992,0.01600000000325963
GaussianNB,aps_cv+_crossval,600,0.9594,2.8544,0.7,0.01600000000325963
GaussianNB,aps_cv+_crossval,700,0.9332,2.4228,0.7072,0.01600000000325963
GaussianNB,aps_cv+_crossval,800,0.9444,2.6424,0.7102,0.01600000000325963
GaussianNB,aps_cv+_crossval,900,0.9358,2.536,0.7046,0.015000000013969839
GaussianNB,aps_cv+_crossval,1000,0.9442,2.5862,0.7058,0.01600000000325963
GaussianNB,aps_cv+_crossval,1100,0.9374,2.5102,0.706,0.01600000000325963
GaussianNB,aps_cv+_crossval,1200,0.949,2.6052,0.7136,0.015000000013969839
GaussianNB,aps_cv+_crossval,1300,0.9368,2.5182,0.708,0.01600000000325963
GaussianNB,aps_cv+_crossval,1400,0.9418,2.5488,0.7154,0.015000000013969839
GaussianNB,aps_cv+_crossval,1500,0.9426,2.5346,0.7136,0.01600000000325963
GaussianNB,aps_cv+_crossval,1600,0.9406,2.5436,0.7078,0.01600000000325963
GaussianNB,aps_cv+_crossval,1700,0.9452,2.587,0.7116,0.01600000000325963
GaussianNB,aps_cv+_crossval,1800,0.9426,2.5064,0.7212,0.01600000000325963
GaussianNB,aps_cv+_crossval,1900,0.9382,2.4374,0.7164,0.031000000017229468
GaussianNB,aps_cv+_crossval,2000,0.94,2.5484,0.707,0.03200000000651926
GaussianNB,aps_cv+_crossval,2100,0.9358,2.4616,0.7118,0.015000000013969839
GaussianNB,aps_cv+_crossval,2200,0.943,2.521,0.7154,0.01600000000325963
GaussianNB,aps_cv+_crossval,2300,0.9344,2.4454,0.713,0.01600000000325963
GaussianNB,aps_cv+_crossval,2400,0.9414,2.545,0.7132,0.01600000000325963
GaussianNB,aps_cv+_crossval,2500,0.939,2.5338,0.7152,0.031000000017229468
GaussianNB,aps_cv+_crossval,2600,0.9414,2.5454,0.718,0.031000000017229468
GaussianNB,aps_cv+_crossval,2700,0.9422,2.5108,0.7112,0.031000000017229468
GaussianNB,aps_cv+_crossval,2800,0.9408,2.4982,0.7156,0.03200000000651926
GaussianNB,aps_cv+_crossval,2900,0.9408,2.507,0.718,0.031000000017229468
GaussianNB,aps_cv+_crossval,3000,0.9424,2.5638,0.7168,0.031000000017229468
GaussianNB,aps_cv+_crossval,3100,0.9384,2.486,0.7122,0.01600000000325963
GaussianNB,aps_cv+_crossval,3200,0.9408,2.4996,0.7188,0.015000000013969839
GaussianNB,aps_cv+_crossval,3300,0.937,2.4954,0.7136,0.015000000013969839
GaussianNB,aps_cv+_crossval,3400,0.9396,2.5374,0.7138,0.031000000017229468
GaussianNB,aps_cv+_crossval,3500,0.9402,2.5084,0.7112,0.01600000000325963
GaussianNB,aps_cv+_crossval,3600,0.9408,2.515,0.713,0.01600000000325963
GaussianNB,aps_cv+_crossval,3700,0.9398,2.5068,0.7138,0.01600000000325963
GaussianNB,aps_cv+_crossval,3800,0.936,2.468,0.7138,0.01600000000325963
GaussianNB,aps_cv+_crossval,3900,0.9354,2.4948,0.7168,0.030999999959021807
GaussianNB,aps_cv+_crossval,4000,0.9386,2.4866,0.7184,0.015000000013969839
GaussianNB,aps_cv+_crossval,4100,0.938,2.477,0.718,0.030999999959021807
GaussianNB,aps_cv+_crossval,4200,0.9386,2.4984,0.7132,0.030999999959021807
GaussianNB,aps_cv+_crossval,4300,0.9358,2.4474,0.7164,0.01600000000325963
