model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_split,113,0.884,2.151,0.6482,0.0
GaussianNB,lac_split,114,0.961,3.0916,0.6212,0.015000000013969839
GaussianNB,lac_split,115,0.9432,3.4318,0.6222,0.0
GaussianNB,lac_split,116,0.9728,3.825,0.5892,0.0
GaussianNB,lac_split,117,0.9782,3.5438,0.6274,0.0
GaussianNB,lac_split,118,0.93,2.4346,0.6536,0.015999999945051968
GaussianNB,lac_split,119,0.9576,3.4814,0.6312,0.0
GaussianNB,lac_split,120,0.9946,4.3918,0.6366,0.015000000013969839
GaussianNB,lac_split,121,0.8308,1.8888,0.635,0.015999999945051968
GaussianNB,lac_split,122,0.9742,3.6192,0.6378,0.0
GaussianNB,lac_split,123,0.8542,1.7202,0.6596,0.015000000013969839
GaussianNB,lac_split,124,0.9178,2.3306,0.659,0.0
GaussianNB,lac_split,125,0.9478,2.9442,0.634,0.0
GaussianNB,lac_split,126,0.9786,3.5966,0.6246,0.0
GaussianNB,lac_split,127,0.8684,2.1218,0.6216,0.0
GaussianNB,lac_split,128,0.9428,3.1466,0.6592,0.0
GaussianNB,lac_split,129,0.8354,1.8786,0.6102,0.0
GaussianNB,lac_split,130,0.8726,2.004,0.6548,0.015000000013969839
GaussianNB,lac_split,131,0.9854,3.8422,0.6426,0.0
GaussianNB,lac_split,132,0.8656,1.9478,0.6512,0.0
GaussianNB,lac_split,133,0.9322,2.8162,0.636,0.0
GaussianNB,lac_split,134,0.958,3.3012,0.6088,0.015000000013969839
GaussianNB,lac_split,135,0.98,4.0216,0.6034,0.0
GaussianNB,lac_split,136,0.916,2.3916,0.6396,0.0
GaussianNB,lac_split,137,0.9496,2.6978,0.6602,0.0
GaussianNB,lac_split,138,0.8706,1.9644,0.6496,0.015000000013969839
GaussianNB,lac_split,139,0.9566,2.802,0.6512,0.0
GaussianNB,lac_split,140,0.9252,2.7436,0.6494,0.0
GaussianNB,lac_split,141,0.8546,1.7188,0.6702,0.015999999945051968
GaussianNB,lac_split,142,0.9872,3.7868,0.6386,0.0
GaussianNB,lac_split,143,0.9784,3.3166,0.6856,0.015000000013969839
GaussianNB,lac_split,144,0.985,3.8942,0.666,0.0
GaussianNB,lac_split,145,0.8992,2.3022,0.6318,0.0
GaussianNB,lac_split,146,0.9828,3.5748,0.6464,0.0
GaussianNB,lac_split,147,0.8664,1.8404,0.6554,0.0
GaussianNB,lac_split,148,0.8236,1.5662,0.6588,0.0
GaussianNB,lac_split,149,0.9464,2.7616,0.6502,0.0
GaussianNB,lac_split,150,0.9172,2.5084,0.658,0.0
GaussianNB,lac_split,151,0.908,2.1686,0.6804,0.0
GaussianNB,lac_split,152,0.9036,2.1436,0.6496,0.0
GaussianNB,lac_split,153,0.9126,2.064,0.6892,0.0
GaussianNB,lac_split,154,0.9698,3.2318,0.658,0.015000000013969839
GaussianNB,lac_split,155,0.9074,2.076,0.6656,0.0
GaussianNB,lac_split,156,0.74,1.1976,0.6712,0.015999999945051968
GaussianNB,lac_split,157,0.9726,3.3664,0.647,0.0
GaussianNB,lac_split,158,0.9698,3.325,0.6572,0.0
GaussianNB,lac_split,159,0.9242,2.3796,0.6492,0.0
GaussianNB,lac_split,160,0.9206,2.4318,0.643,0.01600000006146729
GaussianNB,lac_split,161,0.9418,2.5172,0.6622,0.015999999945051968
GaussianNB,lac_split,162,0.8838,1.9502,0.665,0.0
GaussianNB,lac_split,163,0.9502,2.826,0.647,0.015000000013969839
GaussianNB,lac_split,164,0.8324,1.6078,0.6476,0.0
GaussianNB,lac_split,165,0.9498,2.6558,0.6874,0.0
GaussianNB,lac_split,166,0.9214,2.2498,0.6672,0.0
GaussianNB,lac_split,167,0.943,2.636,0.6756,0.0
GaussianNB,lac_split,168,0.9014,1.915,0.6868,0.01600000006146729
GaussianNB,lac_split,169,0.9804,3.7732,0.649,0.0
GaussianNB,lac_split,170,0.8734,1.9728,0.6474,0.015999999945051968
GaussianNB,lac_split,171,0.9408,2.8438,0.6662,0.0
GaussianNB,lac_split,172,0.875,1.8986,0.6638,0.015000000013969839
GaussianNB,lac_split,173,0.9094,2.2342,0.6672,0.0
GaussianNB,lac_split,174,0.9494,2.5906,0.6522,0.0
GaussianNB,lac_split,175,0.9548,2.6728,0.6864,0.0
GaussianNB,lac_split,176,0.941,2.602,0.6678,0.0
GaussianNB,lac_split,177,0.9706,2.9722,0.6916,0.0
GaussianNB,lac_split,178,0.8942,1.9152,0.6816,0.015000000013969839
GaussianNB,lac_split,179,0.928,2.3652,0.679,0.0
GaussianNB,lac_split,180,0.87,1.8726,0.6608,0.015000000013969839
GaussianNB,lac_split,181,0.9078,2.0974,0.6664,0.0
GaussianNB,lac_split,182,0.913,2.1058,0.6738,0.0
GaussianNB,lac_split,183,0.9586,2.7466,0.6828,0.0
GaussianNB,lac_split,184,0.9624,2.6116,0.7172,0.015999999945051968
GaussianNB,lac_split,185,0.8834,1.8154,0.6846,0.0
GaussianNB,lac_split,186,0.8832,1.974,0.6496,0.01600000006146729
GaussianNB,lac_split,187,0.9444,2.4308,0.6572,0.0
GaussianNB,lac_split,188,0.8772,1.8572,0.6544,0.0
GaussianNB,lac_split,189,0.9552,2.7654,0.6466,0.015000000013969839
GaussianNB,lac_split,190,0.9082,1.9228,0.696,0.0
GaussianNB,lac_split,191,0.949,2.592,0.6874,0.0
GaussianNB,lac_split,192,0.9168,2.0234,0.6978,0.0
GaussianNB,lac_split,193,0.9448,2.6908,0.6568,0.0
GaussianNB,lac_split,194,0.931,2.4916,0.6738,0.01600000006146729
GaussianNB,lac_split,195,0.8976,1.8632,0.6946,0.0
GaussianNB,lac_split,196,0.948,2.6824,0.6784,0.015999999945051968
GaussianNB,lac_split,197,0.8902,1.7928,0.694,0.0
GaussianNB,lac_split,198,0.913,2.0748,0.668,0.0
GaussianNB,lac_split,199,0.8956,1.8136,0.6928,0.0
GaussianNB,lac_cv+_mean,16,1.0,5.0,0.3138,0.0
GaussianNB,lac_cv+_mean,17,1.0,5.0,0.352,0.015000000013969839
GaussianNB,lac_cv+_mean,18,1.0,5.0,0.3734,0.015999999945051968
GaussianNB,lac_cv+_mean,19,1.0,5.0,0.3472,0.01600000006146729
GaussianNB,lac_cv+_mean,20,1.0,5.0,0.4422,0.0
GaussianNB,lac_cv+_mean,21,1.0,5.0,0.4158,0.015999999945051968
GaussianNB,lac_cv+_mean,22,1.0,5.0,0.4152,0.0
GaussianNB,lac_cv+_mean,23,1.0,5.0,0.4354,0.015999999945051968
GaussianNB,lac_cv+_mean,24,1.0,5.0,0.4118,0.01600000006146729
GaussianNB,lac_cv+_mean,25,1.0,5.0,0.4368,0.015999999945051968
GaussianNB,lac_cv+_mean,26,1.0,5.0,0.4378,0.015999999945051968
GaussianNB,lac_cv+_mean,27,1.0,5.0,0.4186,0.0
GaussianNB,lac_cv+_mean,28,1.0,5.0,0.4982,0.0
GaussianNB,lac_cv+_mean,29,1.0,5.0,0.4814,0.01600000006146729
GaussianNB,lac_cv+_mean,30,1.0,5.0,0.4974,0.015000000013969839
GaussianNB,lac_cv+_mean,31,0.9872,4.8148,0.5104,0.0
GaussianNB,lac_cv+_mean,32,0.9944,4.7516,0.5,0.01600000006146729
GaussianNB,lac_cv+_mean,33,1.0,5.0,0.5118,0.015000000013969839
GaussianNB,lac_cv+_mean,34,1.0,5.0,0.512,0.01600000006146729
GaussianNB,lac_cv+_mean,35,0.9844,4.8186,0.5214,0.015000000013969839
GaussianNB,lac_cv+_mean,36,1.0,5.0,0.5314,0.0
GaussianNB,lac_cv+_mean,37,1.0,5.0,0.5228,0.01600000006146729
GaussianNB,lac_cv+_mean,38,1.0,5.0,0.528,0.0
GaussianNB,lac_cv+_mean,39,0.971,4.3574,0.5392,0.01600000006146729
GaussianNB,lac_cv+_mean,40,0.9964,4.7882,0.5308,0.015000000013969839
GaussianNB,lac_cv+_mean,41,1.0,5.0,0.5378,0.030999999959021807
GaussianNB,lac_cv+_mean,42,0.9668,4.0596,0.5676,0.01600000006146729
GaussianNB,lac_cv+_mean,43,0.9982,4.91,0.531,0.0
GaussianNB,lac_cv+_mean,44,0.9998,4.9576,0.5418,0.01600000006146729
GaussianNB,lac_cv+_mean,45,0.9636,4.2722,0.5,0.0
GaussianNB,lac_cv+_mean,46,0.9942,4.5488,0.5738,0.015999999945051968
GaussianNB,lac_cv+_mean,47,0.9908,4.6626,0.5832,0.015000000013969839
GaussianNB,lac_cv+_mean,48,0.9976,4.7458,0.6032,0.030999999959021807
GaussianNB,lac_cv+_mean,49,0.9748,3.9292,0.5746,0.0
GaussianNB,lac_cv+_mean,50,0.9732,4.3406,0.521,0.015000000013969839
GaussianNB,lac_cv+_mean,51,0.9772,3.8536,0.5996,0.015000000013969839
GaussianNB,lac_cv+_mean,52,0.9968,4.6124,0.5674,0.0
GaussianNB,lac_cv+_mean,53,0.9758,4.049,0.5768,0.015000000013969839
GaussianNB,lac_cv+_mean,54,0.9936,4.4884,0.5646,0.0
GaussianNB,lac_cv+_mean,55,0.9996,4.9468,0.5572,0.0
GaussianNB,lac_cv+_mean,56,0.9502,3.366,0.5832,0.015000000013969839
GaussianNB,lac_cv+_mean,57,0.995,4.6372,0.5582,0.0
GaussianNB,lac_cv+_mean,58,0.9988,4.6396,0.6182,0.0
GaussianNB,lac_cv+_mean,59,0.985,4.03,0.6022,0.03200000000651926
GaussianNB,lac_cv+_mean,60,0.9936,4.5026,0.6308,0.0
GaussianNB,lac_cv+_mean,61,0.9628,3.528,0.5908,0.015000000013969839
GaussianNB,lac_cv+_mean,62,0.9822,4.3256,0.528,0.015999999945051968
GaussianNB,lac_cv+_mean,63,0.9936,4.593,0.6038,0.0
GaussianNB,lac_cv+_mean,64,0.9816,4.0082,0.624,0.015999999945051968
GaussianNB,lac_cv+_mean,65,0.976,3.7486,0.613,0.0
GaussianNB,lac_cv+_mean,66,0.9902,4.3392,0.5856,0.0
GaussianNB,lac_cv+_mean,67,0.9726,3.6734,0.6316,0.015999999945051968
GaussianNB,lac_cv+_mean,68,0.9712,3.5874,0.6164,0.015000000013969839
GaussianNB,lac_cv+_mean,69,0.961,3.2034,0.6026,0.03200000000651926
GaussianNB,lac_cv+_mean,70,0.9944,4.0692,0.6194,0.015000000013969839
GaussianNB,lac_cv+_mean,71,0.954,3.3208,0.5514,0.015000000013969839
GaussianNB,lac_cv+_mean,72,0.96,3.605,0.5854,0.01600000006146729
GaussianNB,lac_cv+_mean,73,0.9978,4.702,0.6484,0.0
GaussianNB,lac_cv+_mean,74,0.9566,3.2898,0.6008,0.01600000006146729
GaussianNB,lac_cv+_mean,75,0.946,3.0716,0.606,0.0
GaussianNB,lac_cv+_mean,76,0.9716,3.4242,0.6176,0.0
GaussianNB,lac_cv+_mean,77,0.952,2.8346,0.6334,0.01600000006146729
GaussianNB,lac_cv+_mean,78,0.9934,4.1694,0.635,0.0
GaussianNB,lac_cv+_mean,79,0.9756,3.524,0.651,0.03100000007543713
GaussianNB,lac_cv+_mean,80,0.949,3.2044,0.6216,0.015999999945051968
GaussianNB,lac_cv+_mean,81,0.948,3.135,0.6252,0.015999999945051968
GaussianNB,lac_cv+_mean,82,0.9614,3.411,0.5844,0.015000000013969839
GaussianNB,lac_cv+_mean,83,0.946,3.052,0.6332,0.0
GaussianNB,lac_cv+_mean,84,0.9632,3.4,0.5974,0.015000000013969839
GaussianNB,lac_cv+_mean,85,0.966,3.527,0.6,0.0
GaussianNB,lac_cv+_mean,86,0.9798,3.5392,0.6628,0.015000000013969839
GaussianNB,lac_cv+_mean,87,0.977,3.485,0.6246,0.015000000013969839
GaussianNB,lac_cv+_mean,88,0.9546,3.0012,0.641,0.0
GaussianNB,lac_cv+_mean,89,0.95,2.8486,0.6136,0.030999999959021807
GaussianNB,lac_cv+_mean,90,0.9072,2.5584,0.617,0.01600000006146729
GaussianNB,lac_cv+_mean,91,0.9568,3.081,0.622,0.015000000013969839
GaussianNB,lac_cv+_mean,92,0.99,3.7334,0.6278,0.0
GaussianNB,lac_cv+_mean,93,0.9584,3.0114,0.6286,0.01600000006146729
GaussianNB,lac_cv+_mean,94,0.929,3.0182,0.581,0.0
GaussianNB,lac_cv+_mean,95,0.9874,3.9412,0.6126,0.0
GaussianNB,lac_cv+_mean,96,0.963,3.148,0.6514,0.015000000013969839
GaussianNB,lac_cv+_mean,97,0.9894,3.6688,0.648,0.015000000013969839
GaussianNB,lac_cv+_mean,98,0.976,3.4128,0.6262,0.01600000006146729
GaussianNB,lac_cv+_mean,99,0.9744,3.1202,0.6852,0.015000000013969839
GaussianNB,lac_cv+_mean,100,0.9568,2.8444,0.649,0.0
GaussianNB,lac_cv+_mean,101,0.974,3.3662,0.6658,0.015999999945051968
GaussianNB,lac_cv+_mean,102,0.9264,2.3932,0.6494,0.01600000006146729
GaussianNB,lac_cv+_mean,103,0.9182,2.599,0.6322,0.015000000013969839
GaussianNB,lac_cv+_mean,104,0.975,3.1594,0.6702,0.01600000006146729
GaussianNB,lac_cv+_mean,105,0.951,3.0652,0.6194,0.0
GaussianNB,lac_cv+_mean,106,0.9074,2.3828,0.6386,0.0
GaussianNB,lac_cv+_mean,107,0.9634,2.8592,0.675,0.0
GaussianNB,lac_cv+_mean,108,0.9532,2.9708,0.6632,0.030999999959021807
GaussianNB,lac_cv+_mean,109,0.9364,2.5,0.6548,0.01600000006146729
GaussianNB,lac_cv+_mean,110,0.9602,2.9786,0.652,0.030999999959021807
GaussianNB,lac_cv+_mean,111,0.9458,2.7186,0.649,0.0
GaussianNB,lac_cv+_mean,112,0.9126,2.2472,0.6552,0.01600000006146729
GaussianNB,lac_cv+_mean,113,0.9714,3.0036,0.647,0.0
GaussianNB,lac_cv+_mean,114,0.9422,2.496,0.658,0.015999999945051968
GaussianNB,lac_cv+_mean,115,0.9566,3.0934,0.6316,0.015000000013969839
GaussianNB,lac_cv+_mean,116,0.9664,2.7682,0.6894,0.015000000013969839
GaussianNB,lac_cv+_mean,117,0.931,2.4898,0.652,0.0
GaussianNB,lac_cv+_mean,118,0.9712,3.1184,0.695,0.015999999945051968
GaussianNB,lac_cv+_mean,119,0.9606,2.7926,0.6706,0.0
GaussianNB,lac_cv+_mean,120,0.9486,2.4424,0.6708,0.015000000013969839
GaussianNB,lac_cv+_mean,121,0.9294,2.5528,0.6192,0.015000000013969839
GaussianNB,lac_cv+_mean,122,0.93,2.4894,0.6302,0.0
GaussianNB,lac_cv+_mean,123,0.9846,3.2686,0.6974,0.015000000013969839
GaussianNB,lac_cv+_mean,124,0.903,2.1774,0.6656,0.0
GaussianNB,lac_cv+_mean,125,0.9496,2.79,0.6578,0.015000000013969839
GaussianNB,lac_cv+_mean,126,0.9672,2.8282,0.6832,0.015999999945051968
GaussianNB,lac_cv+_mean,127,0.9372,2.4302,0.656,0.01600000006146729
GaussianNB,lac_cv+_mean,128,0.9012,2.3636,0.6334,0.0
GaussianNB,lac_cv+_mean,129,0.9508,2.5498,0.6694,0.0
GaussianNB,lac_cv+_mean,130,0.9518,2.734,0.6598,0.015000000013969839
GaussianNB,lac_cv+_mean,131,0.933,2.4592,0.657,0.0
GaussianNB,lac_cv+_mean,132,0.9592,2.7296,0.6596,0.01600000006146729
GaussianNB,lac_cv+_mean,133,0.9814,3.116,0.6742,0.015999999945051968
GaussianNB,lac_cv+_mean,134,0.9426,2.3602,0.6876,0.0
GaussianNB,lac_cv+_mean,135,0.9392,2.8216,0.6202,0.015999999945051968
GaussianNB,lac_cv+_mean,136,0.961,2.6334,0.6782,0.0
GaussianNB,lac_cv+_mean,137,0.957,2.8214,0.6612,0.0
GaussianNB,lac_cv+_mean,138,0.9466,2.5726,0.652,0.0
GaussianNB,lac_cv+_mean,139,0.9528,2.7636,0.667,0.015000000013969839
GaussianNB,lac_cv+_mean,140,0.9602,2.6224,0.6712,0.03200000000651926
GaussianNB,lac_cv+_mean,141,0.9666,2.7834,0.649,0.0
GaussianNB,lac_cv+_mean,142,0.9354,2.622,0.652,0.015000000013969839
GaussianNB,lac_cv+_mean,143,0.939,2.3798,0.68,0.01600000006146729
GaussianNB,lac_cv+_mean,144,0.9548,2.5234,0.693,0.015000000013969839
GaussianNB,lac_cv+_mean,145,0.9474,2.7622,0.6658,0.0
GaussianNB,lac_cv+_mean,146,0.8978,1.9168,0.6746,0.015000000013969839
GaussianNB,lac_cv+_mean,147,0.8604,1.8438,0.6502,0.015000000013969839
GaussianNB,lac_cv+_mean,148,0.9714,2.9502,0.6692,0.01600000006146729
GaussianNB,lac_cv+_mean,149,0.8734,1.9216,0.6404,0.015999999945051968
GaussianNB,lac_cv+_mean,150,0.9214,2.138,0.6834,0.01600000006146729
GaussianNB,lac_cv+_mean,151,0.9218,2.3472,0.6488,0.015000000013969839
GaussianNB,lac_cv+_mean,152,0.957,2.4788,0.6908,0.0
GaussianNB,lac_cv+_mean,153,0.9574,2.6546,0.6756,0.01600000006146729
GaussianNB,lac_cv+_mean,154,0.8986,2.0422,0.6742,0.0
GaussianNB,lac_cv+_mean,155,0.9438,2.527,0.6456,0.01600000006146729
GaussianNB,lac_cv+_mean,156,0.9504,2.4226,0.682,0.0
GaussianNB,lac_cv+_mean,157,0.9194,2.4504,0.6444,0.015999999945051968
GaussianNB,lac_cv+_mean,158,0.9146,2.2628,0.6622,0.0
GaussianNB,lac_cv+_mean,159,0.935,2.1948,0.7074,0.0
GaussianNB,lac_cv+_mean,160,0.9562,2.7274,0.669,0.015000000013969839
GaussianNB,lac_cv+_mean,161,0.912,2.2126,0.6596,0.015999999945051968
GaussianNB,lac_cv+_mean,162,0.9484,2.5224,0.6936,0.0
GaussianNB,lac_cv+_mean,163,0.8858,1.993,0.658,0.015000000013969839
GaussianNB,lac_cv+_mean,164,0.9714,2.7794,0.6808,0.0
GaussianNB,lac_cv+_mean,165,0.9586,2.6384,0.6998,0.015000000013969839
GaussianNB,lac_cv+_mean,166,0.9322,2.4238,0.6678,0.015999999945051968
GaussianNB,lac_cv+_mean,167,0.9436,2.4482,0.6844,0.015000000013969839
GaussianNB,lac_cv+_mean,168,0.9492,2.4334,0.6856,0.0
GaussianNB,lac_cv+_mean,169,0.926,2.2154,0.6802,0.0
GaussianNB,lac_cv+_mean,170,0.9604,2.5078,0.7066,0.030999999959021807
GaussianNB,lac_cv+_mean,171,0.9154,2.0352,0.6964,0.01600000006146729
GaussianNB,lac_cv+_mean,172,0.9408,2.2548,0.6902,0.015000000013969839
GaussianNB,lac_cv+_mean,173,0.907,2.1732,0.648,0.0
GaussianNB,lac_cv+_mean,174,0.9698,2.8998,0.6796,0.0
GaussianNB,lac_cv+_mean,175,0.9534,2.6746,0.671,0.015999999945051968
GaussianNB,lac_cv+_mean,176,0.9348,2.09,0.698,0.0
GaussianNB,lac_cv+_mean,177,0.93,2.2154,0.6998,0.015999999945051968
GaussianNB,lac_cv+_mean,178,0.9326,2.1614,0.697,0.015999999945051968
GaussianNB,lac_cv+_mean,179,0.9296,2.2986,0.6742,0.015000000013969839
GaussianNB,lac_cv+_mean,180,0.9352,2.327,0.6724,0.015999999945051968
GaussianNB,lac_cv+_mean,181,0.9006,1.9286,0.6742,0.0
GaussianNB,lac_cv+_mean,182,0.955,2.451,0.692,0.015999999945051968
GaussianNB,lac_cv+_mean,183,0.9566,2.267,0.7274,0.015000000013969839
GaussianNB,lac_cv+_mean,184,0.9408,2.242,0.6988,0.0
GaussianNB,lac_cv+_mean,185,0.9282,2.1082,0.6848,0.015999999945051968
GaussianNB,lac_cv+_mean,186,0.9632,2.562,0.6956,0.015000000013969839
GaussianNB,lac_cv+_mean,187,0.9514,2.4522,0.6754,0.03200000000651926
GaussianNB,lac_cv+_mean,188,0.878,1.8758,0.6714,0.015000000013969839
GaussianNB,lac_cv+_mean,189,0.9494,2.3114,0.6988,0.015999999945051968
GaussianNB,lac_cv+_mean,190,0.932,2.3044,0.6776,0.01600000006146729
GaussianNB,lac_cv+_mean,191,0.9252,2.3502,0.666,0.015000000013969839
GaussianNB,lac_cv+_mean,192,0.9446,2.1746,0.7026,0.0
GaussianNB,lac_cv+_mean,193,0.8898,1.8174,0.6838,0.015000000013969839
GaussianNB,lac_cv+_mean,194,0.9542,2.411,0.6814,0.0
GaussianNB,lac_cv+_mean,195,0.9436,2.388,0.705,0.01600000006146729
GaussianNB,lac_cv+_mean,196,0.9452,2.3578,0.7034,0.015999999945051968
GaussianNB,lac_cv+_mean,197,0.9422,2.145,0.7336,0.01600000006146729
GaussianNB,lac_cv+_mean,198,0.936,2.1574,0.7044,0.0
GaussianNB,lac_cv+_mean,199,0.9536,2.4876,0.6938,0.015999999945051968
GaussianNB,lac_cv+_crossval,16,1.0,5.0,0.3492,0.0
GaussianNB,lac_cv+_crossval,17,1.0,5.0,0.2596,0.0
GaussianNB,lac_cv+_crossval,18,1.0,5.0,0.369,0.0
GaussianNB,lac_cv+_crossval,19,1.0,5.0,0.267,0.015999999945051968
GaussianNB,lac_cv+_crossval,20,1.0,5.0,0.4696,0.015999999945051968
GaussianNB,lac_cv+_crossval,21,1.0,5.0,0.4568,0.0
GaussianNB,lac_cv+_crossval,22,1.0,5.0,0.388,0.015000000013969839
GaussianNB,lac_cv+_crossval,23,1.0,5.0,0.4184,0.015999999945051968
