model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_cv+_mean,52,0.9998,4.9176,0.5798,0.01600000006146729
GaussianNB,lac_cv+_mean,53,0.999,4.8712,0.6038,0.0
GaussianNB,lac_cv+_mean,54,0.9932,4.5174,0.5982,0.01600000006146729
GaussianNB,lac_cv+_mean,55,0.9722,4.0898,0.5778,0.015000000013969839
GaussianNB,lac_cv+_mean,56,0.96,3.9066,0.535,0.0
GaussianNB,lac_cv+_mean,57,0.9608,3.5848,0.6172,0.01600000006146729
GaussianNB,lac_cv+_mean,58,0.9544,3.3764,0.5972,0.015999999945051968
GaussianNB,lac_cv+_mean,59,0.9934,4.5432,0.5902,0.0
GaussianNB,lac_cv+_mean,60,0.9918,4.307,0.588,0.015999999945051968
GaussianNB,lac_cv+_mean,61,0.991,4.3666,0.6162,0.015999999945051968
GaussianNB,lac_cv+_mean,62,0.9712,3.8826,0.593,0.01600000006146729
GaussianNB,lac_cv+_mean,63,0.9508,3.7822,0.5302,0.0
GaussianNB,lac_cv+_mean,64,0.9804,4.1264,0.5632,0.01600000006146729
GaussianNB,lac_cv+_mean,65,0.9888,4.3636,0.554,0.030999999959021807
GaussianNB,lac_cv+_mean,66,0.9664,3.7018,0.5858,0.015000000013969839
GaussianNB,lac_cv+_mean,67,0.987,4.0686,0.6012,0.0
GaussianNB,lac_cv+_mean,68,0.9942,4.4662,0.5992,0.0
GaussianNB,lac_cv+_mean,69,0.9782,3.561,0.6832,0.01600000006146729
GaussianNB,lac_cv+_mean,70,0.9694,3.8274,0.5848,0.030999999959021807
GaussianNB,lac_cv+_mean,71,0.9612,3.4372,0.6212,0.0
GaussianNB,lac_cv+_mean,72,0.928,3.2156,0.5902,0.03200000000651926
GaussianNB,lac_cv+_mean,73,0.8748,2.309,0.5918,0.0
GaussianNB,lac_cv+_mean,74,0.9498,3.228,0.5988,0.0
GaussianNB,lac_cv+_mean,75,0.962,3.8304,0.6262,0.015000000013969839
GaussianNB,lac_cv+_mean,76,0.969,3.988,0.5876,0.015000000013969839
GaussianNB,lac_cv+_mean,77,0.9714,3.5892,0.5868,0.0
GaussianNB,lac_cv+_mean,78,0.9912,4.5298,0.6444,0.015999999945051968
GaussianNB,lac_cv+_mean,79,0.9712,4.0424,0.6196,0.0
GaussianNB,lac_cv+_mean,80,0.9848,4.176,0.6248,0.030999999959021807
GaussianNB,lac_cv+_mean,81,0.9728,3.4882,0.6164,0.015999999945051968
GaussianNB,lac_cv+_mean,82,0.9916,4.1614,0.6588,0.01600000006146729
GaussianNB,lac_cv+_mean,83,0.9754,3.7846,0.6228,0.0
GaussianNB,lac_cv+_mean,84,0.9786,3.7714,0.5936,0.0
GaussianNB,lac_cv+_mean,85,0.9506,2.874,0.633,0.015000000013969839
GaussianNB,lac_cv+_mean,86,0.98,3.6914,0.6224,0.0
GaussianNB,lac_cv+_mean,87,0.9778,3.7292,0.6378,0.0
GaussianNB,lac_cv+_mean,88,0.9882,4.084,0.6058,0.015999999945051968
GaussianNB,lac_cv+_mean,89,0.9302,2.8966,0.5778,0.01600000006146729
GaussianNB,lac_cv+_mean,90,0.973,3.2786,0.6248,0.030999999959021807
GaussianNB,lac_cv+_mean,91,0.9578,3.218,0.628,0.015999999945051968
GaussianNB,lac_cv+_mean,92,0.9432,3.1454,0.6122,0.0
GaussianNB,lac_cv+_mean,93,0.956,3.1146,0.615,0.015999999945051968
GaussianNB,lac_cv+_mean,94,0.9548,3.0518,0.6584,0.0
GaussianNB,lac_cv+_mean,95,0.9774,3.3644,0.656,0.015999999945051968
GaussianNB,lac_cv+_mean,96,0.9584,3.0372,0.6314,0.015999999945051968
GaussianNB,lac_cv+_mean,97,0.9692,3.1672,0.6264,0.015000000013969839
GaussianNB,lac_cv+_mean,98,0.9506,2.9258,0.6262,0.0
GaussianNB,lac_cv+_mean,99,0.9472,2.5134,0.6546,0.0
GaussianNB,lac_cv+_mean,100,0.969,3.4262,0.6426,0.03200000000651926
GaussianNB,lac_cv+_mean,101,0.9724,3.4486,0.6286,0.0
GaussianNB,lac_cv+_mean,102,0.9624,2.8316,0.648,0.015999999945051968
GaussianNB,lac_cv+_mean,103,0.9274,2.7824,0.6332,0.0
GaussianNB,lac_cv+_mean,104,0.9436,2.9664,0.6158,0.015000000013969839
GaussianNB,lac_cv+_mean,105,0.9836,3.3386,0.6556,0.01600000006146729
GaussianNB,lac_cv+_mean,106,0.9526,2.9128,0.6126,0.015000000013969839
GaussianNB,lac_cv+_mean,107,0.972,3.1792,0.6554,0.015000000013969839
GaussianNB,lac_cv+_mean,108,0.9814,3.4114,0.6388,0.01600000006146729
GaussianNB,lac_cv+_mean,109,0.9406,2.6102,0.6428,0.015999999945051968
GaussianNB,lac_cv+_mean,110,0.8876,2.1394,0.6468,0.01600000006146729
GaussianNB,lac_cv+_mean,111,0.9456,2.5162,0.6886,0.0
GaussianNB,lac_cv+_mean,112,0.9782,3.311,0.6616,0.015999999945051968
GaussianNB,lac_cv+_mean,113,0.8774,2.1038,0.6486,0.01600000006146729
GaussianNB,lac_cv+_mean,114,0.9904,3.5846,0.6442,0.0
GaussianNB,lac_cv+_mean,115,0.946,2.6028,0.6552,0.01600000006146729
GaussianNB,lac_cv+_mean,116,0.9656,3.0796,0.653,0.015000000013969839
GaussianNB,lac_cv+_mean,117,0.976,3.4528,0.675,0.0
GaussianNB,lac_cv+_mean,118,0.9316,2.4794,0.6488,0.01600000006146729
GaussianNB,lac_cv+_mean,119,0.89,1.9942,0.6624,0.015999999945051968
GaussianNB,lac_cv+_mean,120,0.9706,2.8592,0.648,0.01600000006146729
GaussianNB,lac_cv+_mean,121,0.9466,2.631,0.6348,0.0
GaussianNB,lac_cv+_mean,122,0.9746,3.1732,0.6732,0.015999999945051968
GaussianNB,lac_cv+_mean,123,0.965,3.0572,0.6674,0.0
GaussianNB,lac_cv+_mean,124,0.9448,2.5456,0.6518,0.015999999945051968
GaussianNB,lac_cv+_mean,125,0.9412,2.6052,0.6616,0.01600000006146729
GaussianNB,lac_cv+_mean,126,0.948,2.7802,0.6498,0.0
GaussianNB,lac_cv+_mean,127,0.9322,2.7232,0.6202,0.0
GaussianNB,lac_cv+_mean,128,0.9694,3.2934,0.655,0.015000000013969839
GaussianNB,lac_cv+_mean,129,0.9532,2.5794,0.6432,0.015999999945051968
GaussianNB,lac_cv+_mean,130,0.9246,2.2892,0.6726,0.015000000013969839
GaussianNB,lac_cv+_mean,131,0.9576,2.9314,0.6632,0.015999999945051968
GaussianNB,lac_cv+_mean,132,0.9686,2.9222,0.678,0.0
GaussianNB,lac_cv+_mean,133,0.9546,2.8048,0.6386,0.015999999945051968
GaussianNB,lac_cv+_mean,134,0.96,2.7564,0.668,0.01600000006146729
GaussianNB,lac_cv+_mean,135,0.955,2.7074,0.6522,0.015000000013969839
GaussianNB,lac_cv+_mean,136,0.9246,2.3116,0.655,0.015999999945051968
GaussianNB,lac_cv+_mean,137,0.9586,2.8396,0.6748,0.015999999945051968
GaussianNB,lac_cv+_mean,138,0.8998,2.0488,0.6648,0.0
GaussianNB,lac_cv+_mean,139,0.9522,2.6306,0.6854,0.0
GaussianNB,lac_cv+_mean,140,0.9518,2.5464,0.685,0.015000000013969839
GaussianNB,lac_cv+_mean,141,0.9576,2.6554,0.6574,0.0
GaussianNB,lac_cv+_mean,142,0.9658,2.656,0.684,0.015000000013969839
GaussianNB,lac_cv+_mean,143,0.9494,2.5018,0.6748,0.015000000013969839
GaussianNB,lac_cv+_mean,144,0.96,2.7622,0.671,0.0
GaussianNB,lac_cv+_mean,145,0.9362,2.3522,0.6938,0.015000000013969839
GaussianNB,lac_cv+_mean,146,0.9422,2.5858,0.6458,0.0
GaussianNB,lac_cv+_mean,147,0.9366,2.5412,0.6788,0.015000000013969839
GaussianNB,lac_cv+_mean,148,0.9344,2.317,0.6696,0.015000000013969839
GaussianNB,lac_cv+_mean,149,0.9806,3.1138,0.662,0.01600000006146729
GaussianNB,lac_cv+_mean,150,0.9432,2.3316,0.6748,0.015000000013969839
GaussianNB,lac_cv+_mean,151,0.9078,2.0914,0.6682,0.015999999945051968
GaussianNB,lac_cv+_mean,152,0.9568,2.5858,0.6828,0.015000000013969839
GaussianNB,lac_cv+_mean,153,0.9516,2.5376,0.684,0.015000000013969839
GaussianNB,lac_cv+_mean,154,0.9504,2.5392,0.6718,0.0
GaussianNB,lac_cv+_mean,155,0.932,2.3348,0.6772,0.015000000013969839
GaussianNB,lac_cv+_mean,156,0.902,2.1402,0.6614,0.0
GaussianNB,lac_cv+_mean,157,0.9734,2.9074,0.6622,0.030999999959021807
GaussianNB,lac_cv+_mean,158,0.9482,2.3042,0.6936,0.0
GaussianNB,lac_cv+_mean,159,0.936,2.5876,0.653,0.0
GaussianNB,lac_cv+_mean,160,0.903,1.9052,0.692,0.015999999945051968
GaussianNB,lac_cv+_mean,161,0.9146,2.0912,0.6882,0.0
GaussianNB,lac_cv+_mean,162,0.9096,2.355,0.6178,0.0
GaussianNB,lac_cv+_mean,163,0.938,2.4198,0.6682,0.0
GaussianNB,lac_cv+_mean,164,0.9198,2.0322,0.6922,0.01600000006146729
GaussianNB,lac_cv+_mean,165,0.9342,2.3192,0.6842,0.0
GaussianNB,lac_cv+_mean,166,0.913,1.9474,0.6952,0.01600000006146729
GaussianNB,lac_cv+_mean,167,0.9348,2.1,0.6986,0.030999999959021807
GaussianNB,lac_cv+_mean,168,0.8926,1.9448,0.6762,0.0
GaussianNB,lac_cv+_mean,169,0.951,2.6002,0.6584,0.01600000006146729
GaussianNB,lac_cv+_mean,170,0.8916,1.883,0.6816,0.015000000013969839
GaussianNB,lac_cv+_mean,171,0.9476,2.4732,0.6824,0.01600000006146729
GaussianNB,lac_cv+_mean,172,0.95,2.5012,0.66,0.015000000013969839
GaussianNB,lac_cv+_mean,173,0.8984,1.904,0.6982,0.0
GaussianNB,lac_cv+_mean,174,0.957,2.7556,0.6874,0.015000000013969839
GaussianNB,lac_cv+_mean,175,0.9436,2.277,0.6742,0.03200000000651926
GaussianNB,lac_cv+_mean,176,0.9542,2.449,0.6866,0.0
GaussianNB,lac_cv+_mean,177,0.9252,2.216,0.6718,0.015999999945051968
GaussianNB,lac_cv+_mean,178,0.9762,2.8394,0.6746,0.015999999945051968
GaussianNB,lac_cv+_mean,179,0.9118,2.138,0.6684,0.015000000013969839
GaussianNB,lac_cv+_mean,180,0.9252,2.1732,0.6878,0.015999999945051968
GaussianNB,lac_cv+_mean,181,0.912,1.9682,0.7036,0.01600000006146729
GaussianNB,lac_cv+_mean,182,0.948,2.3284,0.7016,0.015999999945051968
GaussianNB,lac_cv+_mean,183,0.9354,2.368,0.675,0.015999999945051968
GaussianNB,lac_cv+_mean,184,0.9608,2.6662,0.6734,0.0
GaussianNB,lac_cv+_mean,185,0.9384,2.328,0.6856,0.015999999945051968
GaussianNB,lac_cv+_mean,186,0.9378,2.4726,0.6426,0.015000000013969839
GaussianNB,lac_cv+_mean,187,0.9326,2.1292,0.6858,0.015999999945051968
GaussianNB,lac_cv+_mean,188,0.9436,2.3018,0.6756,0.0
GaussianNB,lac_cv+_mean,189,0.9338,2.1904,0.7004,0.015000000013969839
GaussianNB,lac_cv+_mean,190,0.943,2.3148,0.6942,0.015999999945051968
GaussianNB,lac_cv+_mean,191,0.9352,2.2938,0.6826,0.0
GaussianNB,lac_cv+_mean,192,0.9534,2.5046,0.6796,0.0
GaussianNB,lac_cv+_mean,193,0.9526,2.4586,0.7066,0.0
GaussianNB,lac_cv+_mean,194,0.9344,2.147,0.7038,0.015999999945051968
GaussianNB,lac_cv+_mean,195,0.9542,2.357,0.7016,0.03200000000651926
GaussianNB,lac_cv+_mean,196,0.9142,1.8352,0.7144,0.0
GaussianNB,lac_cv+_mean,197,0.9328,2.2694,0.6686,0.01600000006146729
GaussianNB,lac_cv+_mean,198,0.9,1.8896,0.6946,0.0
GaussianNB,lac_cv+_mean,199,0.9144,2.0436,0.6768,0.0
GaussianNB,lac_cv+_crossval,16,1.0,5.0,0.317,0.015000000013969839
GaussianNB,lac_cv+_crossval,17,1.0,5.0,0.352,0.015999999945051968
GaussianNB,lac_cv+_crossval,18,1.0,5.0,0.3516,0.015000000013969839
GaussianNB,lac_cv+_crossval,19,1.0,5.0,0.4212,0.015999999945051968
GaussianNB,lac_cv+_crossval,20,1.0,5.0,0.4282,0.0
GaussianNB,lac_cv+_crossval,21,1.0,5.0,0.3954,0.015999999945051968
GaussianNB,lac_cv+_crossval,22,1.0,5.0,0.4204,0.0
GaussianNB,lac_cv+_crossval,23,1.0,5.0,0.3674,0.0
GaussianNB,lac_cv+_crossval,24,1.0,5.0,0.4678,0.015000000013969839
