model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,lac_split,158,0.9212,2.5468,0.6556,0.0
GaussianNB,lac_split,159,0.9858,3.532,0.68,0.0
GaussianNB,lac_split,160,0.9648,3.2136,0.6716,0.0
GaussianNB,lac_split,161,0.8944,2.1162,0.6546,0.0
GaussianNB,lac_split,162,0.8998,2.1586,0.6592,0.0
GaussianNB,lac_split,163,0.9556,2.9262,0.665,0.01600000006146729
GaussianNB,lac_split,164,0.9256,2.5808,0.6586,0.0
GaussianNB,lac_split,165,0.8916,2.1,0.6414,0.015999999945051968
GaussianNB,lac_split,166,0.947,3.0024,0.6362,0.015000000013969839
GaussianNB,lac_split,167,0.9734,3.3408,0.6464,0.015999999945051968
GaussianNB,lac_split,168,0.896,2.1246,0.6572,0.015000000013969839
GaussianNB,lac_split,169,0.93,2.8024,0.6442,0.0
GaussianNB,lac_split,170,0.907,2.2244,0.665,0.0
GaussianNB,lac_split,171,0.8684,1.8808,0.6604,0.0
GaussianNB,lac_split,172,0.9538,2.8808,0.6558,0.0
GaussianNB,lac_split,173,0.891,2.0294,0.6704,0.015000000013969839
GaussianNB,lac_split,174,0.9408,2.8982,0.6368,0.0
GaussianNB,lac_split,175,0.971,3.4146,0.6498,0.01600000006146729
GaussianNB,lac_split,176,0.9478,2.6804,0.6754,0.0
GaussianNB,lac_split,177,0.8448,1.6624,0.6644,0.0
GaussianNB,lac_split,178,0.8918,1.943,0.6758,0.015000000013969839
GaussianNB,lac_split,179,0.9412,2.784,0.6546,0.0
GaussianNB,lac_split,180,0.971,3.6212,0.6656,0.0
GaussianNB,lac_split,181,0.7454,1.1804,0.6782,0.015000000013969839
GaussianNB,lac_split,182,0.935,2.668,0.6566,0.0
GaussianNB,lac_split,183,0.9642,3.3886,0.6474,0.0
GaussianNB,lac_split,184,0.9434,2.9114,0.65,0.0
GaussianNB,lac_split,185,0.9502,2.9494,0.6498,0.0
GaussianNB,lac_split,186,0.9542,2.8368,0.6686,0.0
GaussianNB,lac_split,187,0.9304,2.316,0.6782,0.0
GaussianNB,lac_split,188,0.9088,2.2036,0.6676,0.01600000006146729
GaussianNB,lac_split,189,0.8874,1.9968,0.6518,0.0
GaussianNB,lac_split,190,0.8522,1.6894,0.6684,0.0
GaussianNB,lac_split,191,0.9484,2.923,0.6518,0.015000000013969839
GaussianNB,lac_split,192,0.9462,2.629,0.6598,0.0
GaussianNB,lac_split,193,0.924,2.5282,0.6518,0.015000000013969839
GaussianNB,lac_split,194,0.9806,3.2082,0.6718,0.0
GaussianNB,lac_split,195,0.8816,2.0118,0.6664,0.0
GaussianNB,lac_split,196,0.9478,3.1108,0.6476,0.015999999945051968
GaussianNB,lac_split,197,0.9506,2.7278,0.6876,0.0
GaussianNB,lac_split,198,0.852,1.852,0.6444,0.015000000013969839
GaussianNB,lac_split,199,0.8948,1.9702,0.6684,0.0
GaussianNB,lac_cv+_mean,16,1.0,5.0,0.3228,0.0
GaussianNB,lac_cv+_mean,17,1.0,5.0,0.3016,0.015000000013969839
GaussianNB,lac_cv+_mean,18,1.0,5.0,0.4282,0.015999999945051968
GaussianNB,lac_cv+_mean,19,1.0,5.0,0.3548,0.03100000007543713
GaussianNB,lac_cv+_mean,20,1.0,5.0,0.4384,0.0
GaussianNB,lac_cv+_mean,21,1.0,5.0,0.411,0.015999999945051968
GaussianNB,lac_cv+_mean,22,1.0,5.0,0.4076,0.01600000006146729
GaussianNB,lac_cv+_mean,23,1.0,5.0,0.3538,0.015999999945051968
GaussianNB,lac_cv+_mean,24,1.0,5.0,0.454,0.0
GaussianNB,lac_cv+_mean,25,1.0,5.0,0.464,0.015999999945051968
GaussianNB,lac_cv+_mean,26,1.0,5.0,0.4332,0.0
GaussianNB,lac_cv+_mean,27,1.0,5.0,0.408,0.015000000013969839
GaussianNB,lac_cv+_mean,28,1.0,5.0,0.4688,0.0
GaussianNB,lac_cv+_mean,29,1.0,5.0,0.466,0.015000000013969839
GaussianNB,lac_cv+_mean,30,1.0,5.0,0.4898,0.0
GaussianNB,lac_cv+_mean,31,0.9798,4.304,0.4938,0.015000000013969839
GaussianNB,lac_cv+_mean,32,1.0,5.0,0.493,0.0
GaussianNB,lac_cv+_mean,33,1.0,5.0,0.4758,0.01600000006146729
GaussianNB,lac_cv+_mean,34,1.0,5.0,0.4926,0.0
GaussianNB,lac_cv+_mean,35,1.0,5.0,0.5376,0.015999999945051968
GaussianNB,lac_cv+_mean,36,1.0,5.0,0.5234,0.0
GaussianNB,lac_cv+_mean,37,0.9928,4.808,0.4684,0.015000000013969839
GaussianNB,lac_cv+_mean,38,1.0,5.0,0.5188,0.0
GaussianNB,lac_cv+_mean,39,0.9998,4.9886,0.5014,0.015000000013969839
GaussianNB,lac_cv+_mean,40,1.0,5.0,0.518,0.01600000006146729
GaussianNB,lac_cv+_mean,41,0.9974,4.8496,0.543,0.015000000013969839
GaussianNB,lac_cv+_mean,42,0.9664,3.9862,0.5504,0.015000000013969839
GaussianNB,lac_cv+_mean,43,0.9984,4.8532,0.6054,0.0
GaussianNB,lac_cv+_mean,44,0.997,4.9326,0.523,0.015000000013969839
GaussianNB,lac_cv+_mean,45,1.0,5.0,0.5666,0.015999999945051968
GaussianNB,lac_cv+_mean,46,0.9672,4.3342,0.4862,0.015000000013969839
GaussianNB,lac_cv+_mean,47,0.9072,3.3874,0.5242,0.0
GaussianNB,lac_cv+_mean,48,0.993,4.8242,0.5522,0.01600000006146729
GaussianNB,lac_cv+_mean,49,0.9824,4.5872,0.5604,0.015000000013969839
GaussianNB,lac_cv+_mean,50,0.9862,4.5142,0.5242,0.015999999945051968
GaussianNB,lac_cv+_mean,51,0.983,4.3636,0.547,0.015000000013969839
GaussianNB,lac_cv+_mean,52,0.9688,3.8114,0.5644,0.0
GaussianNB,lac_cv+_mean,53,0.9964,4.4916,0.5738,0.0
GaussianNB,lac_cv+_mean,54,0.979,4.4046,0.5326,0.0
GaussianNB,lac_cv+_mean,55,0.9476,3.624,0.5834,0.01600000006146729
GaussianNB,lac_cv+_mean,56,0.9892,4.6032,0.5738,0.0
GaussianNB,lac_cv+_mean,57,0.9298,3.3922,0.5318,0.0
GaussianNB,lac_cv+_mean,58,0.9962,4.469,0.576,0.015999999945051968
GaussianNB,lac_cv+_mean,59,0.9962,4.5886,0.6184,0.015000000013969839
GaussianNB,lac_cv+_mean,60,0.9774,4.1574,0.5892,0.015999999945051968
GaussianNB,lac_cv+_mean,61,0.987,3.9624,0.5886,0.015999999945051968
GaussianNB,lac_cv+_mean,62,0.9922,4.2758,0.5998,0.0
GaussianNB,lac_cv+_mean,63,0.9952,4.368,0.6112,0.015999999945051968
GaussianNB,lac_cv+_mean,64,0.9874,4.1324,0.6012,0.01600000006146729
GaussianNB,lac_cv+_mean,65,0.9424,3.1918,0.5772,0.015000000013969839
GaussianNB,lac_cv+_mean,66,0.9852,4.1092,0.5946,0.015000000013969839
GaussianNB,lac_cv+_mean,67,0.9802,4.1972,0.5804,0.0
GaussianNB,lac_cv+_mean,68,0.9742,3.9736,0.571,0.015000000013969839
GaussianNB,lac_cv+_mean,69,0.9916,4.5886,0.589,0.0
GaussianNB,lac_cv+_mean,70,0.9888,4.251,0.6074,0.015000000013969839
GaussianNB,lac_cv+_mean,71,0.9632,3.8676,0.5684,0.015000000013969839
GaussianNB,lac_cv+_mean,72,0.9788,3.6072,0.6326,0.0
GaussianNB,lac_cv+_mean,73,0.9564,3.7788,0.5744,0.0
GaussianNB,lac_cv+_mean,74,0.9874,4.1482,0.6036,0.015999999945051968
GaussianNB,lac_cv+_mean,75,0.9636,3.7278,0.5708,0.015999999945051968
GaussianNB,lac_cv+_mean,76,0.984,3.9062,0.6152,0.0
GaussianNB,lac_cv+_mean,77,0.9178,2.8154,0.6392,0.0
GaussianNB,lac_cv+_mean,78,0.9956,4.4104,0.657,0.0
GaussianNB,lac_cv+_mean,79,0.9362,2.812,0.6224,0.030999999959021807
GaussianNB,lac_cv+_mean,80,0.922,3.0526,0.5948,0.0
GaussianNB,lac_cv+_mean,81,0.976,3.7282,0.6018,0.01600000006146729
GaussianNB,lac_cv+_mean,82,0.9794,3.8142,0.6234,0.015000000013969839
GaussianNB,lac_cv+_mean,83,0.9714,3.7128,0.622,0.01600000006146729
GaussianNB,lac_cv+_mean,84,0.9868,4.0188,0.6006,0.015000000013969839
GaussianNB,lac_cv+_mean,85,0.9438,3.0062,0.6216,0.015000000013969839
GaussianNB,lac_cv+_mean,86,0.938,3.0162,0.6386,0.0
GaussianNB,lac_cv+_mean,87,0.9582,3.3692,0.6008,0.01600000006146729
GaussianNB,lac_cv+_mean,88,0.9792,3.9862,0.613,0.015000000013969839
GaussianNB,lac_cv+_mean,89,0.9318,2.8552,0.6284,0.0
GaussianNB,lac_cv+_mean,90,0.9646,3.3954,0.6386,0.0
GaussianNB,lac_cv+_mean,91,0.9508,3.19,0.6034,0.015000000013969839
GaussianNB,lac_cv+_mean,92,0.8866,2.3068,0.604,0.015999999945051968
GaussianNB,lac_cv+_mean,93,0.9776,3.7532,0.6366,0.015000000013969839
GaussianNB,lac_cv+_mean,94,0.9346,2.8348,0.616,0.015000000013969839
GaussianNB,lac_cv+_mean,95,0.9552,2.9952,0.6448,0.0
GaussianNB,lac_cv+_mean,96,0.9802,3.6132,0.621,0.015000000013969839
GaussianNB,lac_cv+_mean,97,0.969,3.1952,0.6444,0.0
GaussianNB,lac_cv+_mean,98,0.9676,3.2752,0.6566,0.0
GaussianNB,lac_cv+_mean,99,0.9688,3.0762,0.6698,0.030999999959021807
GaussianNB,lac_cv+_mean,100,0.9694,3.5898,0.606,0.01600000006146729
GaussianNB,lac_cv+_mean,101,0.9344,2.8948,0.6352,0.015000000013969839
GaussianNB,lac_cv+_mean,102,0.9846,3.6382,0.652,0.015999999945051968
GaussianNB,lac_cv+_mean,103,0.9502,3.1792,0.6284,0.015000000013969839
GaussianNB,lac_cv+_mean,104,0.9518,3.1124,0.6374,0.0
GaussianNB,lac_cv+_mean,105,0.9162,2.6508,0.6432,0.0
GaussianNB,lac_cv+_mean,106,0.9652,3.0164,0.6318,0.015000000013969839
GaussianNB,lac_cv+_mean,107,0.97,3.318,0.6478,0.01600000006146729
GaussianNB,lac_cv+_mean,108,0.9528,2.995,0.6468,0.0
GaussianNB,lac_cv+_mean,109,0.951,2.9736,0.6712,0.015000000013969839
GaussianNB,lac_cv+_mean,110,0.9614,3.4716,0.6186,0.0
GaussianNB,lac_cv+_mean,111,0.9516,2.992,0.641,0.015000000013969839
GaussianNB,lac_cv+_mean,112,0.96,3.0804,0.6692,0.0
GaussianNB,lac_cv+_mean,113,0.9796,3.3212,0.641,0.015000000013969839
GaussianNB,lac_cv+_mean,114,0.9652,3.2382,0.6414,0.0
GaussianNB,lac_cv+_mean,115,0.9694,3.2516,0.6456,0.0
GaussianNB,lac_cv+_mean,116,0.9158,2.6614,0.623,0.015000000013969839
GaussianNB,lac_cv+_mean,117,0.9752,3.2186,0.6522,0.0
GaussianNB,lac_cv+_mean,118,0.9764,3.28,0.6448,0.015000000013969839
GaussianNB,lac_cv+_mean,119,0.896,2.2616,0.6408,0.015000000013969839
GaussianNB,lac_cv+_mean,120,0.9656,3.2652,0.6382,0.01600000006146729
GaussianNB,lac_cv+_mean,121,0.9644,3.2022,0.616,0.015000000013969839
GaussianNB,lac_cv+_mean,122,0.9402,2.5932,0.6754,0.01600000006146729
GaussianNB,lac_cv+_mean,123,0.9794,3.4812,0.6572,0.015000000013969839
GaussianNB,lac_cv+_mean,124,0.935,3.0386,0.6254,0.015000000013969839
GaussianNB,lac_cv+_mean,125,0.9594,2.8084,0.6504,0.0
GaussianNB,lac_cv+_mean,126,0.979,3.25,0.6672,0.0
GaussianNB,lac_cv+_mean,127,0.929,2.4474,0.6376,0.01600000006146729
GaussianNB,lac_cv+_mean,128,0.9392,2.9228,0.622,0.015000000013969839
GaussianNB,lac_cv+_mean,129,0.9574,3.1014,0.6656,0.0
GaussianNB,lac_cv+_mean,130,0.978,3.2046,0.6694,0.01600000006146729
GaussianNB,lac_cv+_mean,131,0.9588,3.0732,0.6244,0.0
GaussianNB,lac_cv+_mean,132,0.9552,2.9514,0.6318,0.03100000007543713
GaussianNB,lac_cv+_mean,133,0.9534,2.5466,0.6966,0.0
GaussianNB,lac_cv+_mean,134,0.9584,2.848,0.6538,0.0
GaussianNB,lac_cv+_mean,135,0.943,2.7922,0.6538,0.01600000006146729
GaussianNB,lac_cv+_mean,136,0.9502,2.8248,0.662,0.0
GaussianNB,lac_cv+_mean,137,0.962,2.8304,0.662,0.01600000006146729
GaussianNB,lac_cv+_mean,138,0.932,2.4944,0.636,0.030999999959021807
GaussianNB,lac_cv+_mean,139,0.9462,2.8222,0.6408,0.015000000013969839
GaussianNB,lac_cv+_mean,140,0.935,2.4618,0.6486,0.01600000006146729
GaussianNB,lac_cv+_mean,141,0.9614,2.8946,0.6524,0.015000000013969839
GaussianNB,lac_cv+_mean,142,0.9448,2.793,0.647,0.01600000006146729
GaussianNB,lac_cv+_mean,143,0.9594,2.9472,0.66,0.015000000013969839
GaussianNB,lac_cv+_mean,144,0.925,2.2978,0.665,0.015000000013969839
GaussianNB,lac_cv+_mean,145,0.954,2.9524,0.6722,0.0
GaussianNB,lac_cv+_mean,146,0.9428,2.5642,0.6718,0.015000000013969839
GaussianNB,lac_cv+_mean,147,0.9562,2.7738,0.6596,0.0
GaussianNB,lac_cv+_mean,148,0.9138,2.4176,0.6474,0.015000000013969839
GaussianNB,lac_cv+_mean,149,0.9762,3.0536,0.6626,0.0
GaussianNB,lac_cv+_mean,150,0.938,2.6908,0.6764,0.015000000013969839
GaussianNB,lac_cv+_mean,151,0.9422,2.646,0.643,0.015999999945051968
GaussianNB,lac_cv+_mean,152,0.9568,2.757,0.6832,0.01600000006146729
GaussianNB,lac_cv+_mean,153,0.9498,2.6688,0.6758,0.0
GaussianNB,lac_cv+_mean,154,0.9376,2.5478,0.665,0.0
GaussianNB,lac_cv+_mean,155,0.9278,2.565,0.6464,0.0
GaussianNB,lac_cv+_mean,156,0.9374,2.2832,0.6892,0.015999999945051968
GaussianNB,lac_cv+_mean,157,0.94,2.6468,0.6686,0.01600000006146729
GaussianNB,lac_cv+_mean,158,0.9686,3.0476,0.6682,0.015000000013969839
GaussianNB,lac_cv+_mean,159,0.9506,3.0016,0.6308,0.0
GaussianNB,lac_cv+_mean,160,0.9422,2.5828,0.667,0.0
GaussianNB,lac_cv+_mean,161,0.955,2.9838,0.659,0.0
GaussianNB,lac_cv+_mean,162,0.9458,2.6732,0.6588,0.03100000007543713
GaussianNB,lac_cv+_mean,163,0.9626,2.9942,0.6498,0.015000000013969839
GaussianNB,lac_cv+_mean,164,0.9294,2.429,0.6594,0.0
GaussianNB,lac_cv+_mean,165,0.8988,2.1764,0.6618,0.01600000006146729
GaussianNB,lac_cv+_mean,166,0.933,2.5454,0.657,0.015999999945051968
GaussianNB,lac_cv+_mean,167,0.9374,2.443,0.6734,0.01600000006146729
GaussianNB,lac_cv+_mean,168,0.9048,2.1856,0.6536,0.015000000013969839
GaussianNB,lac_cv+_mean,169,0.9118,2.3174,0.6594,0.0
GaussianNB,lac_cv+_mean,170,0.9262,2.3816,0.653,0.0
GaussianNB,lac_cv+_mean,171,0.9228,2.3854,0.6704,0.015000000013969839
GaussianNB,lac_cv+_mean,172,0.9004,2.1954,0.6682,0.01600000006146729
GaussianNB,lac_cv+_mean,173,0.9544,2.8246,0.6702,0.0
GaussianNB,lac_cv+_mean,174,0.9684,2.9944,0.6734,0.0
GaussianNB,lac_cv+_mean,175,0.9524,2.9202,0.6568,0.015999999945051968
GaussianNB,lac_cv+_mean,176,0.9552,2.7034,0.6746,0.0
GaussianNB,lac_cv+_mean,177,0.957,2.943,0.6742,0.015999999945051968
GaussianNB,lac_cv+_mean,178,0.9424,2.8012,0.6722,0.015999999945051968
GaussianNB,lac_cv+_mean,179,0.9272,2.4566,0.6568,0.0
GaussianNB,lac_cv+_mean,180,0.9252,2.3614,0.6692,0.01600000006146729
GaussianNB,lac_cv+_mean,181,0.9512,2.6884,0.6882,0.0
GaussianNB,lac_cv+_mean,182,0.9582,2.6212,0.6932,0.015999999945051968
GaussianNB,lac_cv+_mean,183,0.9398,2.5518,0.6704,0.0
GaussianNB,lac_cv+_mean,184,0.9328,2.287,0.6926,0.0
GaussianNB,lac_cv+_mean,185,0.931,2.44,0.6602,0.0
GaussianNB,lac_cv+_mean,186,0.9524,2.7614,0.6788,0.015000000013969839
GaussianNB,lac_cv+_mean,187,0.887,1.9778,0.68,0.015999999945051968
GaussianNB,lac_cv+_mean,188,0.9354,2.5916,0.6586,0.015999999945051968
GaussianNB,lac_cv+_mean,189,0.957,2.722,0.683,0.0
GaussianNB,lac_cv+_mean,190,0.9492,2.4962,0.6882,0.015999999945051968
GaussianNB,lac_cv+_mean,191,0.93,2.2064,0.6868,0.01600000006146729
GaussianNB,lac_cv+_mean,192,0.8768,1.7252,0.6876,0.0
GaussianNB,lac_cv+_mean,193,0.9348,2.5334,0.6728,0.015999999945051968
GaussianNB,lac_cv+_mean,194,0.9478,2.5592,0.6846,0.0
GaussianNB,lac_cv+_mean,195,0.9702,3.1586,0.6692,0.015999999945051968
GaussianNB,lac_cv+_mean,196,0.9488,2.3988,0.6944,0.01600000006146729
GaussianNB,lac_cv+_mean,197,0.9434,2.4258,0.6862,0.015999999945051968
GaussianNB,lac_cv+_mean,198,0.9558,2.7432,0.6642,0.0
GaussianNB,lac_cv+_mean,199,0.9178,2.3258,0.677,0.03100000007543713
GaussianNB,lac_cv+_crossval,16,1.0,5.0,0.3016,0.0
GaussianNB,lac_cv+_crossval,17,1.0,5.0,0.2954,0.0
GaussianNB,lac_cv+_crossval,18,1.0,5.0,0.3712,0.0
GaussianNB,lac_cv+_crossval,19,1.0,5.0,0.3396,0.015000000013969839
GaussianNB,lac_cv+_crossval,20,1.0,5.0,0.4276,0.015999999945051968
GaussianNB,lac_cv+_crossval,21,1.0,5.0,0.4212,0.015999999945051968
GaussianNB,lac_cv+_crossval,22,1.0,5.0,0.3228,0.015000000013969839
GaussianNB,lac_cv+_crossval,23,1.0,5.0,0.3778,0.0
GaussianNB,lac_cv+_crossval,24,1.0,5.0,0.3926,0.0
